t(s)	x(m)	v(m/s)	F(N)
0.0004308	0.000496028	1.10551	102879
0.0004311	0.000496359	1.1054	102990
0.0004314	0.000496691	1.10529	103102
0.0004317	0.000497022	1.10518	103213
0.000432	0.000497354	1.10507	103325
0.0004323	0.000497685	1.10497	103437
0.0004326	0.000498017	1.10486	103548
0.0004329	0.000498348	1.10475	103660
0.0004332	0.00049868	1.10464	103772
0.0004335	0.000499011	1.10453	103884
0.0004338	0.000499342	1.10442	103996
0.0004341	0.000499674	1.10431	104108
0.0004344	0.000500005	1.1042	104221
0.0004347	0.000500336	1.10409	104333
0.000435	0.000500668	1.10398	104445
0.0004353	0.000500999	1.10387	104558
0.0004356	0.00050133	1.10376	104670
0.0004359	0.000501661	1.10365	104783
0.0004362	0.000501992	1.10354	104896
0.0004365	0.000502323	1.10343	105008
0.0004368	0.000502654	1.10332	105121
0.0004371	0.000502985	1.1032	105234
0.0004374	0.000503316	1.10309	105347
0.0004377	0.000503647	1.10298	105460
0.000438	0.000503978	1.10287	105573
0.0004383	0.000504309	1.10276	105687
0.0004386	0.000504639	1.10265	105800
0.0004389	0.00050497	1.10254	105913
0.0004392	0.000505301	1.10242	106027
0.0004395	0.000505632	1.10231	106140
0.0004398	0.000505962	1.1022	106254
0.0004401	0.000506293	1.10209	106368
0.0004404	0.000506624	1.10198	106482
0.0004407	0.000506954	1.10186	106595
0.000441	0.000507285	1.10175	106709
0.0004413	0.000507615	1.10164	106823
0.0004416	0.000507946	1.10153	106938
0.0004419	0.000508276	1.10141	107052
0.0004422	0.000508607	1.1013	107166
0.0004425	0.000508937	1.10119	107280
0.0004428	0.000509267	1.10107	107395
0.0004431	0.000509598	1.10096	107509
0.0004434	0.000509928	1.10085	107624
0.0004437	0.000510258	1.10073	107738
0.000444	0.000510588	1.10062	107853
0.0004443	0.000510918	1.10051	107968
0.0004446	0.000511249	1.10039	108083
0.0004449	0.000511579	1.10028	108198
0.0004452	0.000511909	1.10016	108313
0.0004455	0.000512239	1.10005	108428
0.0004458	0.000512569	1.09994	108543
0.0004461	0.000512899	1.09982	108658
0.0004464	0.000513229	1.09971	108774
0.0004467	0.000513559	1.09959	108889
0.000447	0.000513888	1.09948	109005
0.0004473	0.000514218	1.09936	109120
0.0004476	0.000514548	1.09925	109236
0.0004479	0.000514878	1.09913	109352
0.0004482	0.000515208	1.09902	109468
0.0004485	0.000515537	1.0989	109583
0.0004488	0.000515867	1.09878	109699
0.0004491	0.000516197	1.09867	109816
0.0004494	0.000516526	1.09855	109932
0.0004497	0.000516856	1.09844	110048
0.00045	0.000517185	1.09832	110164
0.0004503	0.000517515	1.0982	110281
0.0004506	0.000517844	1.09809	110397
0.0004509	0.000518173	1.09797	110514
0.0004512	0.000518503	1.09785	110630
0.0004515	0.000518832	1.09774	110747
0.0004518	0.000519162	1.09762	110864
0.0004521	0.000519491	1.0975	110981
0.0004524	0.00051982	1.09739	111098
0.0004527	0.000520149	1.09727	111215
0.000453	0.000520478	1.09715	111332
0.0004533	0.000520807	1.09704	111449
0.0004536	0.000521137	1.09692	111566
0.0004539	0.000521466	1.0968	111683
0.0004542	0.000521795	1.09668	111801
0.0004545	0.000522124	1.09656	111918
0.0004548	0.000522453	1.09645	112036
0.0004551	0.000522782	1.09633	112154
0.0004554	0.00052311	1.09621	112271
0.0004557	0.000523439	1.09609	112389
0.000456	0.000523768	1.09597	112507
0.0004563	0.000524097	1.09585	112625
0.0004566	0.000524426	1.09573	112743
0.0004569	0.000524754	1.09562	112861
0.0004572	0.000525083	1.0955	112979
0.0004575	0.000525412	1.09538	113098
0.0004578	0.00052574	1.09526	113216
0.0004581	0.000526069	1.09514	113334
0.0004584	0.000526397	1.09502	113453
0.0004587	0.000526726	1.0949	113572
0.000459	0.000527054	1.09478	113690
0.0004593	0.000527383	1.09466	113809
0.0004596	0.000527711	1.09454	113928
0.0004599	0.000528039	1.09442	114047
0.0004602	0.000528368	1.0943	114166
0.0004605	0.000528696	1.09418	114285
0.0004608	0.000529024	1.09406	114404
0.0004611	0.000529352	1.09394	114523
0.0004614	0.000529681	1.09382	114643
0.0004617	0.000530009	1.09369	114762
0.000462	0.000530337	1.09357	114882
0.0004623	0.000530665	1.09345	115001
0.0004626	0.000530993	1.09333	115121
0.0004629	0.000531321	1.09321	115241
0.0004632	0.000531649	1.09309	115360
0.0004635	0.000531977	1.09297	115480
0.0004638	0.000532304	1.09284	115600
0.0004641	0.000532632	1.09272	115720
0.0004644	0.00053296	1.0926	115841
0.0004647	0.000533288	1.09248	115961
0.000465	0.000533616	1.09236	116081
0.0004653	0.000533943	1.09223	116201
0.0004656	0.000534271	1.09211	116322
0.0004659	0.000534599	1.09199	116442
0.0004662	0.000534926	1.09187	116563
0.0004665	0.000535254	1.09174	116684
0.0004668	0.000535581	1.09162	116805
0.0004671	0.000535909	1.0915	116925
0.0004674	0.000536236	1.09137	117046
0.0004677	0.000536563	1.09125	117167
0.000468	0.000536891	1.09113	117289
0.0004683	0.000537218	1.091	117410
0.0004686	0.000537545	1.09088	117531
0.0004689	0.000537873	1.09075	117652
0.0004692	0.0005382	1.09063	117774
0.0004695	0.000538527	1.09051	117895
0.0004698	0.000538854	1.09038	118017
0.0004701	0.000539181	1.09026	118139
0.0004704	0.000539508	1.09013	118260
0.0004707	0.000539835	1.09001	118382
0.000471	0.000540162	1.08988	118504
0.0004713	0.000540489	1.08976	118626
0.0004716	0.000540816	1.08963	118748
0.0004719	0.000541143	1.08951	118870
0.0004722	0.00054147	1.08938	118993
0.0004725	0.000541797	1.08926	119115
0.0004728	0.000542123	1.08913	119237
0.0004731	0.00054245	1.089	119360
0.0004734	0.000542777	1.08888	119483
0.0004737	0.000543104	1.08875	119605
0.000474	0.00054343	1.08863	119728
0.0004743	0.000543757	1.0885	119851
0.0004746	0.000544083	1.08837	119974
0.0004749	0.00054441	1.08825	120097
0.0004752	0.000544736	1.08812	120220
0.0004755	0.000545063	1.08799	120343
0.0004758	0.000545389	1.08787	120466
0.0004761	0.000545715	1.08774	120589
0.0004764	0.000546042	1.08761	120713
0.0004767	0.000546368	1.08748	120836
0.000477	0.000546694	1.08736	120960
0.0004773	0.00054702	1.08723	121084
0.0004776	0.000547346	1.0871	121207
0.0004779	0.000547673	1.08697	121331
0.0004782	0.000547999	1.08684	121455
0.0004785	0.000548325	1.08672	121579
0.0004788	0.000548651	1.08659	121703
0.0004791	0.000548977	1.08646	121827
0.0004794	0.000549303	1.08633	121951
0.0004797	0.000549628	1.0862	122076
0.00048	0.000549954	1.08607	122200
0.0004803	0.00055028	1.08594	122324
0.0004806	0.000550606	1.08582	122449
0.0004809	0.000550932	1.08569	122574
0.0004812	0.000551257	1.08556	122698
0.0004815	0.000551583	1.08543	122823
0.0004818	0.000551908	1.0853	122948
0.0004821	0.000552234	1.08517	123073
0.0004824	0.00055256	1.08504	123198
0.0004827	0.000552885	1.08491	123323
0.000483	0.000553211	1.08478	123448
0.0004833	0.000553536	1.08465	123574
0.0004836	0.000553861	1.08452	123699
0.0004839	0.000554187	1.08439	123824
0.0004842	0.000554512	1.08426	123950
0.0004845	0.000554837	1.08413	124076
0.0004848	0.000555162	1.08399	124201
0.0004851	0.000555488	1.08386	124327
0.0004854	0.000555813	1.08373	124453
0.0004857	0.000556138	1.0836	124579
0.000486	0.000556463	1.08347	124705
0.0004863	0.000556788	1.08334	124831
0.0004866	0.000557113	1.08321	124957
0.0004869	0.000557438	1.08307	125084
0.0004872	0.000557763	1.08294	125210
0.0004875	0.000558088	1.08281	125336
0.0004878	0.000558412	1.08268	125463
0.0004881	0.000558737	1.08255	125590
0.0004884	0.000559062	1.08241	125716
0.0004887	0.000559387	1.08228	125843
0.000489	0.000559711	1.08215	125970
0.0004893	0.000560036	1.08201	126097
0.0004896	0.000560361	1.08188	126224
0.0004899	0.000560685	1.08175	126351
0.0004902	0.00056101	1.08162	126478
0.0004905	0.000561334	1.08148	126605
0.0004908	0.000561658	1.08135	126733
0.0004911	0.000561983	1.08121	126860
0.0004914	0.000562307	1.08108	126988
0.0004917	0.000562632	1.08095	127115
0.000492	0.000562956	1.08081	127243
0.0004923	0.00056328	1.08068	127371
0.0004926	0.000563604	1.08054	127499
0.0004929	0.000563928	1.08041	127627
0.0004932	0.000564252	1.08027	127755
0.0004935	0.000564576	1.08014	127883
0.0004938	0.000564901	1.08	128011
0.0004941	0.000565224	1.07987	128139
0.0004944	0.000565548	1.07973	128268
0.0004947	0.000565872	1.0796	128396
0.000495	0.000566196	1.07946	128525
0.0004953	0.00056652	1.07933	128653
0.0004956	0.000566844	1.07919	128782
0.0004959	0.000567168	1.07906	128911
0.0004962	0.000567491	1.07892	129040
0.0004965	0.000567815	1.07878	129169
0.0004968	0.000568138	1.07865	129298
0.0004971	0.000568462	1.07851	129427
0.0004974	0.000568786	1.07837	129556
0.0004977	0.000569109	1.07824	129685
0.000498	0.000569433	1.0781	129815
0.0004983	0.000569756	1.07796	129944
0.0004986	0.000570079	1.07783	130074
0.0004989	0.000570403	1.07769	130203
0.0004992	0.000570726	1.07755	130333
0.0004995	0.000571049	1.07741	130463
0.0004998	0.000571372	1.07728	130593
0.0005001	0.000571696	1.07714	130723
0.0005004	0.000572019	1.077	130853
0.0005007	0.000572342	1.07686	130983
0.000501	0.000572665	1.07673	131113
0.0005013	0.000572988	1.07659	131243
0.0005016	0.000573311	1.07645	131374
0.0005019	0.000573634	1.07631	131504
0.0005022	0.000573957	1.07617	131635
0.0005025	0.000574279	1.07603	131765
0.0005028	0.000574602	1.07589	131896
0.0005031	0.000574925	1.07575	132027
0.0005034	0.000575248	1.07561	132158
0.0005037	0.00057557	1.07547	132289
0.000504	0.000575893	1.07534	132420
0.0005043	0.000576215	1.0752	132551
0.0005046	0.000576538	1.07506	132682
0.0005049	0.00057686	1.07492	132813
0.0005052	0.000577183	1.07478	132945
0.0005055	0.000577505	1.07464	133076
0.0005058	0.000577828	1.07449	133208
0.0005061	0.00057815	1.07435	133339
0.0005064	0.000578472	1.07421	133471
0.0005067	0.000578795	1.07407	133603
0.000507	0.000579117	1.07393	133735
0.0005073	0.000579439	1.07379	133867
0.0005076	0.000579761	1.07365	133999
0.0005079	0.000580083	1.07351	134131
0.0005082	0.000580405	1.07337	134263
0.0005085	0.000580727	1.07322	134396
0.0005088	0.000581049	1.07308	134528
0.0005091	0.000581371	1.07294	134660
0.0005094	0.000581693	1.0728	134793
0.0005097	0.000582015	1.07266	134926
0.00051	0.000582336	1.07251	135058
0.0005103	0.000582658	1.07237	135191
0.0005106	0.00058298	1.07223	135324
0.0005109	0.000583302	1.07209	135457
0.0005112	0.000583623	1.07194	135590
0.0005115	0.000583945	1.0718	135723
0.0005118	0.000584266	1.07166	135857
0.0005121	0.000584588	1.07151	135990
0.0005124	0.000584909	1.07137	136123
0.0005127	0.000585231	1.07123	136257
0.000513	0.000585552	1.07108	136390
0.0005133	0.000585873	1.07094	136524
0.0005136	0.000586194	1.07079	136658
0.0005139	0.000586516	1.07065	136792
0.0005142	0.000586837	1.07051	136926
0.0005145	0.000587158	1.07036	137060
0.0005148	0.000587479	1.07022	137194
0.0005151	0.0005878	1.07007	137328
0.0005154	0.000588121	1.06993	137462
0.0005157	0.000588442	1.06978	137597
0.000516	0.000588763	1.06964	137731
0.0005163	0.000589084	1.06949	137866
0.0005166	0.000589405	1.06935	138000
0.0005169	0.000589725	1.0692	138135
0.0005172	0.000590046	1.06905	138270
0.0005175	0.000590367	1.06891	138404
0.0005178	0.000590687	1.06876	138539
0.0005181	0.000591008	1.06862	138674
0.0005184	0.000591329	1.06847	138810
0.0005187	0.000591649	1.06832	138945
0.000519	0.00059197	1.06818	139080
0.0005193	0.00059229	1.06803	139215
0.0005196	0.00059261	1.06788	139351
0.0005199	0.000592931	1.06774	139486
0.0005202	0.000593251	1.06759	139622
0.0005205	0.000593571	1.06744	139758
0.0005208	0.000593892	1.06729	139894
0.0005211	0.000594212	1.06715	140030
0.0005214	0.000594532	1.067	140165
0.0005217	0.000594852	1.06685	140302
0.000522	0.000595172	1.0667	140438
0.0005223	0.000595492	1.06655	140574
0.0005226	0.000595812	1.06641	140710
0.0005229	0.000596132	1.06626	140847
0.0005232	0.000596452	1.06611	140983
0.0005235	0.000596771	1.06596	141120
0.0005238	0.000597091	1.06581	141256
0.0005241	0.000597411	1.06566	141393
0.0005244	0.000597731	1.06551	141530
0.0005247	0.00059805	1.06536	141667
0.000525	0.00059837	1.06521	141804
0.0005253	0.000598689	1.06507	141941
0.0005256	0.000599009	1.06492	142078
0.0005259	0.000599328	1.06477	142215
0.0005262	0.000599648	1.06462	142353
0.0005265	0.000599967	1.06447	142490
0.0005268	0.000600286	1.06431	142628
0.0005271	0.000600606	1.06416	142765
0.0005274	0.000600925	1.06401	142903
0.0005277	0.000601244	1.06386	143041
0.000528	0.000601563	1.06371	143179
0.0005283	0.000601882	1.06356	143316
0.0005286	0.000602201	1.06341	143455
0.0005289	0.00060252	1.06326	143593
0.0005292	0.000602839	1.06311	143731
0.0005295	0.000603158	1.06295	143869
0.0005298	0.000603477	1.0628	144007
0.0005301	0.000603796	1.06265	144146
0.0005304	0.000604115	1.0625	144284
0.0005307	0.000604433	1.06235	144423
0.000531	0.000604752	1.06219	144562
0.0005313	0.000605071	1.06204	144701
0.0005316	0.000605389	1.06189	144840
0.0005319	0.000605708	1.06174	144978
0.0005322	0.000606026	1.06158	145118
0.0005325	0.000606345	1.06143	145257
0.0005328	0.000606663	1.06128	145396
0.0005331	0.000606982	1.06112	145535
0.0005334	0.0006073	1.06097	145675
0.0005337	0.000607618	1.06082	145814
0.000534	0.000607936	1.06066	145954
0.0005343	0.000608255	1.06051	146093
0.0005346	0.000608573	1.06035	146233
0.0005349	0.000608891	1.0602	146373
0.0005352	0.000609209	1.06005	146513
0.0005355	0.000609527	1.05989	146653
0.0005358	0.000609845	1.05974	146793
0.0005361	0.000610163	1.05958	146933
0.0005364	0.000610481	1.05943	147073
0.0005367	0.000610798	1.05927	147214
0.000537	0.000611116	1.05912	147354
0.0005373	0.000611434	1.05896	147495
0.0005376	0.000611751	1.0588	147635
0.0005379	0.000612069	1.05865	147776
0.0005382	0.000612387	1.05849	147917
0.0005385	0.000612704	1.05834	148058
0.0005388	0.000613022	1.05818	148199
0.0005391	0.000613339	1.05802	148340
0.0005394	0.000613656	1.05787	148481
0.0005397	0.000613974	1.05771	148622
0.00054	0.000614291	1.05755	148763
0.0005403	0.000614608	1.0574	148905
0.0005406	0.000614926	1.05724	149046
0.0005409	0.000615243	1.05708	149188
0.0005412	0.00061556	1.05693	149329
0.0005415	0.000615877	1.05677	149471
0.0005418	0.000616194	1.05661	149613
0.0005421	0.000616511	1.05645	149755
0.0005424	0.000616828	1.05629	149897
0.0005427	0.000617145	1.05614	150039
0.000543	0.000617461	1.05598	150181
0.0005433	0.000617778	1.05582	150323
0.0005436	0.000618095	1.05566	150465
0.0005439	0.000618412	1.0555	150608
0.0005442	0.000618728	1.05534	150750
0.0005445	0.000619045	1.05518	150893
0.0005448	0.000619361	1.05502	151036
0.0005451	0.000619678	1.05486	151178
0.0005454	0.000619994	1.05471	151321
0.0005457	0.000620311	1.05455	151464
0.000546	0.000620627	1.05439	151607
0.0005463	0.000620943	1.05423	151750
0.0005466	0.000621259	1.05407	151894
0.0005469	0.000621576	1.05391	152037
0.0005472	0.000621892	1.05375	152180
0.0005475	0.000622208	1.05358	152324
0.0005478	0.000622524	1.05342	152467
0.0005481	0.00062284	1.05326	152611
0.0005484	0.000623156	1.0531	152755
0.0005487	0.000623472	1.05294	152898
0.000549	0.000623788	1.05278	153042
0.0005493	0.000624103	1.05262	153186
0.0005496	0.000624419	1.05246	153330
0.0005499	0.000624735	1.05229	153474
0.0005502	0.000625051	1.05213	153619
0.0005505	0.000625366	1.05197	153763
0.0005508	0.000625682	1.05181	153907
0.0005511	0.000625997	1.05165	154052
0.0005514	0.000626313	1.05148	154196
0.0005517	0.000626628	1.05132	154341
0.000552	0.000626944	1.05116	154486
0.0005523	0.000627259	1.05099	154631
0.0005526	0.000627574	1.05083	154776
0.0005529	0.000627889	1.05067	154921
0.0005532	0.000628205	1.0505	155066
0.0005535	0.00062852	1.05034	155211
0.0005538	0.000628835	1.05018	155356
0.0005541	0.00062915	1.05001	155501
0.0005544	0.000629465	1.04985	155647
0.0005547	0.00062978	1.04968	155792
0.000555	0.000630095	1.04952	155938
0.0005553	0.000630409	1.04936	156084
0.0005556	0.000630724	1.04919	156230
0.0005559	0.000631039	1.04903	156375
0.0005562	0.000631354	1.04886	156521
0.0005565	0.000631668	1.0487	156667
0.0005568	0.000631983	1.04853	156814
0.0005571	0.000632297	1.04837	156960
0.0005574	0.000632612	1.0482	157106
0.0005577	0.000632926	1.04803	157252
0.000558	0.000633241	1.04787	157399
0.0005583	0.000633555	1.0477	157545
0.0005586	0.000633869	1.04754	157692
0.0005589	0.000634184	1.04737	157839
0.0005592	0.000634498	1.0472	157986
0.0005595	0.000634812	1.04704	158133
0.0005598	0.000635126	1.04687	158280
0.0005601	0.00063544	1.0467	158427
0.0005604	0.000635754	1.04653	158574
0.0005607	0.000636068	1.04637	158721
0.000561	0.000636382	1.0462	158868
0.0005613	0.000636696	1.04603	159016
0.0005616	0.000637009	1.04586	159163
0.0005619	0.000637323	1.0457	159311
0.0005622	0.000637637	1.04553	159459
0.0005625	0.00063795	1.04536	159606
0.0005628	0.000638264	1.04519	159754
0.0005631	0.000638578	1.04502	159902
0.0005634	0.000638891	1.04485	160050
0.0005637	0.000639205	1.04469	160198
0.000564	0.000639518	1.04452	160347
0.0005643	0.000639831	1.04435	160495
0.0005646	0.000640144	1.04418	160643
0.0005649	0.000640458	1.04401	160792
0.0005652	0.000640771	1.04384	160940
0.0005655	0.000641084	1.04367	161089
0.0005658	0.000641397	1.0435	161238
0.0005661	0.00064171	1.04333	161387
0.0005664	0.000642023	1.04316	161535
0.0005667	0.000642336	1.04299	161684
0.000567	0.000642649	1.04282	161833
0.0005673	0.000642962	1.04265	161983
0.0005676	0.000643274	1.04248	162132
0.0005679	0.000643587	1.0423	162281
0.0005682	0.0006439	1.04213	162431
0.0005685	0.000644212	1.04196	162580
0.0005688	0.000644525	1.04179	162730
0.0005691	0.000644838	1.04162	162879
0.0005694	0.00064515	1.04145	163029
0.0005697	0.000645462	1.04128	163179
0.00057	0.000645775	1.0411	163329
0.0005703	0.000646087	1.04093	163479
0.0005706	0.000646399	1.04076	163629
0.0005709	0.000646712	1.04059	163779
0.0005712	0.000647024	1.04041	163930
0.0005715	0.000647336	1.04024	164080
0.0005718	0.000647648	1.04007	164230
0.0005721	0.00064796	1.03989	164381
0.0005724	0.000648272	1.03972	164532
0.0005727	0.000648584	1.03955	164682
0.000573	0.000648895	1.03937	164833
0.0005733	0.000649207	1.0392	164984
0.0005736	0.000649519	1.03902	165135
0.0005739	0.000649831	1.03885	165286
0.0005742	0.000650142	1.03868	165437
0.0005745	0.000650454	1.0385	165588
0.0005748	0.000650765	1.03833	165740
0.0005751	0.000651077	1.03815	165891
0.0005754	0.000651388	1.03798	166043
0.0005757	0.0006517	1.0378	166194
0.000576	0.000652011	1.03763	166346
0.0005763	0.000652322	1.03745	166498
0.0005766	0.000652633	1.03727	166649
0.0005769	0.000652945	1.0371	166801
0.0005772	0.000653256	1.03692	166953
0.0005775	0.000653567	1.03675	167106
0.0005778	0.000653878	1.03657	167258
0.0005781	0.000654189	1.03639	167410
0.0005784	0.0006545	1.03622	167562
0.0005787	0.00065481	1.03604	167715
0.000579	0.000655121	1.03586	167867
0.0005793	0.000655432	1.03569	168020
0.0005796	0.000655743	1.03551	168173
0.0005799	0.000656053	1.03533	168325
0.0005802	0.000656364	1.03515	168478
0.0005805	0.000656674	1.03498	168631
0.0005808	0.000656985	1.0348	168784
0.0005811	0.000657295	1.03462	168937
0.0005814	0.000657606	1.03444	169091
0.0005817	0.000657916	1.03426	169244
0.000582	0.000658226	1.03408	169397
0.0005823	0.000658536	1.03391	169551
0.0005826	0.000658847	1.03373	169704
0.0005829	0.000659157	1.03355	169858
0.0005832	0.000659467	1.03337	170012
0.0005835	0.000659777	1.03319	170166
0.0005838	0.000660087	1.03301	170320
0.0005841	0.000660396	1.03283	170474
0.0005844	0.000660706	1.03265	170628
0.0005847	0.000661016	1.03247	170782
0.000585	0.000661326	1.03229	170936
0.0005853	0.000661635	1.03211	171090
0.0005856	0.000661945	1.03193	171245
0.0005859	0.000662255	1.03175	171399
0.0005862	0.000662564	1.03157	171554
0.0005865	0.000662873	1.03139	171709
0.0005868	0.000663183	1.03121	171863
0.0005871	0.000663492	1.03102	172018
0.0005874	0.000663801	1.03084	172173
0.0005877	0.000664111	1.03066	172328
0.000588	0.00066442	1.03048	172483
0.0005883	0.000664729	1.0303	172639
0.0005886	0.000665038	1.03011	172794
0.0005889	0.000665347	1.02993	172949
0.0005892	0.000665656	1.02975	173105
0.0005895	0.000665965	1.02957	173260
0.0005898	0.000666274	1.02938	173416
0.0005901	0.000666583	1.0292	173572
0.0005904	0.000666891	1.02902	173727
0.0005907	0.0006672	1.02883	173883
0.000591	0.000667509	1.02865	174039
0.0005913	0.000667817	1.02847	174195
0.0005916	0.000668126	1.02828	174351
0.0005919	0.000668434	1.0281	174508
0.0005922	0.000668743	1.02792	174664
0.0005925	0.000669051	1.02773	174820
0.0005928	0.000669359	1.02755	174977
0.0005931	0.000669667	1.02736	175133
0.0005934	0.000669976	1.02718	175290
0.0005937	0.000670284	1.02699	175447
0.000594	0.000670592	1.02681	175604
0.0005943	0.0006709	1.02662	175761
0.0005946	0.000671208	1.02644	175918
0.0005949	0.000671516	1.02625	176075
0.0005952	0.000671823	1.02607	176232
0.0005955	0.000672131	1.02588	176389
0.0005958	0.000672439	1.02569	176546
0.0005961	0.000672747	1.02551	176704
0.0005964	0.000673054	1.02532	176861
0.0005967	0.000673362	1.02513	177019
0.000597	0.000673669	1.02495	177177
0.0005973	0.000673977	1.02476	177334
0.0005976	0.000674284	1.02457	177492
0.0005979	0.000674592	1.02439	177650
0.0005982	0.000674899	1.0242	177808
0.0005985	0.000675206	1.02401	177966
0.0005988	0.000675513	1.02382	178125
0.0005991	0.00067582	1.02363	178283
0.0005994	0.000676127	1.02345	178441
0.0005997	0.000676434	1.02326	178600
0.0006	0.000676741	1.02307	178758
0.0006003	0.000677048	1.02288	178917
0.0006006	0.000677355	1.02269	179076
0.0006009	0.000677662	1.0225	179234
0.0006012	0.000677969	1.02231	179393
0.0006015	0.000678275	1.02213	179552
0.0006018	0.000678582	1.02194	179711
0.0006021	0.000678888	1.02175	179870
0.0006024	0.000679195	1.02156	180030
0.0006027	0.000679501	1.02137	180189
0.000603	0.000679808	1.02118	180348
0.0006033	0.000680114	1.02099	180508
0.0006036	0.00068042	1.0208	180667
0.0006039	0.000680727	1.0206	180827
0.0006042	0.000681033	1.02041	180987
0.0006045	0.000681339	1.02022	181147
0.0006048	0.000681645	1.02003	181307
0.0006051	0.000681951	1.01984	181467
0.0006054	0.000682257	1.01965	181627
0.0006057	0.000682563	1.01946	181787
0.000606	0.000682868	1.01927	181947
0.0006063	0.000683174	1.01907	182107
0.0006066	0.00068348	1.01888	182268
0.0006069	0.000683786	1.01869	182428
0.0006072	0.000684091	1.0185	182589
0.0006075	0.000684397	1.0183	182750
0.0006078	0.000684702	1.01811	182910
0.0006081	0.000685008	1.01792	183071
0.0006084	0.000685313	1.01772	183232
0.0006087	0.000685618	1.01753	183393
0.000609	0.000685923	1.01734	183554
0.0006093	0.000686229	1.01714	183715
0.0006096	0.000686534	1.01695	183877
0.0006099	0.000686839	1.01676	184038
0.0006102	0.000687144	1.01656	184199
0.0006105	0.000687449	1.01637	184361
0.0006108	0.000687754	1.01617	184523
0.0006111	0.000688058	1.01598	184684
0.0006114	0.000688363	1.01578	184846
0.0006117	0.000688668	1.01559	185008
0.000612	0.000688972	1.01539	185170
0.0006123	0.000689277	1.0152	185332
0.0006126	0.000689582	1.015	185494
0.0006129	0.000689886	1.01481	185656
0.0006132	0.00069019	1.01461	185818
0.0006135	0.000690495	1.01441	185981
0.0006138	0.000690799	1.01422	186143
0.0006141	0.000691103	1.01402	186306
0.0006144	0.000691408	1.01383	186468
0.0006147	0.000691712	1.01363	186631
0.000615	0.000692016	1.01343	186794
0.0006153	0.00069232	1.01323	186957
0.0006156	0.000692624	1.01304	187120
0.0006159	0.000692928	1.01284	187283
0.0006162	0.000693231	1.01264	187446
0.0006165	0.000693535	1.01244	187609
0.0006168	0.000693839	1.01225	187772
0.0006171	0.000694142	1.01205	187936
0.0006174	0.000694446	1.01185	188099
0.0006177	0.00069475	1.01165	188263
0.000618	0.000695053	1.01145	188426
0.0006183	0.000695356	1.01125	188590
0.0006186	0.00069566	1.01106	188754
0.0006189	0.000695963	1.01086	188918
0.0006192	0.000696266	1.01066	189082
0.0006195	0.000696569	1.01046	189246
0.0006198	0.000696873	1.01026	189410
0.0006201	0.000697176	1.01006	189574
0.0006204	0.000697479	1.00986	189738
0.0006207	0.000697782	1.00966	189903
0.000621	0.000698084	1.00946	190067
0.0006213	0.000698387	1.00926	190232
0.0006216	0.00069869	1.00906	190396
0.0006219	0.000698993	1.00885	190561
0.0006222	0.000699295	1.00865	190726
0.0006225	0.000699598	1.00845	190891
0.0006228	0.0006999	1.00825	191056
0.0006231	0.000700203	1.00805	191221
0.0006234	0.000700505	1.00785	191386
0.0006237	0.000700808	1.00765	191551
0.000624	0.00070111	1.00744	191716
0.0006243	0.000701412	1.00724	191882
0.0006246	0.000701714	1.00704	192047
0.0006249	0.000702016	1.00684	192213
0.0006252	0.000702318	1.00663	192379
0.0006255	0.00070262	1.00643	192544
0.0006258	0.000702922	1.00623	192710
0.0006261	0.000703224	1.00602	192876
0.0006264	0.000703526	1.00582	193042
0.0006267	0.000703827	1.00562	193208
0.000627	0.000704129	1.00541	193374
0.0006273	0.000704431	1.00521	193540
0.0006276	0.000704732	1.005	193707
0.0006279	0.000705034	1.0048	193873
0.0006282	0.000705335	1.0046	194039
0.0006285	0.000705636	1.00439	194206
0.0006288	0.000705938	1.00419	194373
0.0006291	0.000706239	1.00398	194539
0.0006294	0.00070654	1.00378	194706
0.0006297	0.000706841	1.00357	194873
0.00063	0.000707142	1.00336	195040
0.0006303	0.000707443	1.00316	195207
0.0006306	0.000707744	1.00295	195374
0.0006309	0.000708045	1.00275	195541
0.0006312	0.000708346	1.00254	195709
0.0006315	0.000708647	1.00233	195876
0.0006318	0.000708947	1.00213	196043
0.0006321	0.000709248	1.00192	196211
0.0006324	0.000709548	1.00171	196379
0.0006327	0.000709849	1.00151	196546
0.000633	0.000710149	1.0013	196714
0.0006333	0.00071045	1.00109	196882
0.0006336	0.00071075	1.00088	197050
0.0006339	0.00071105	1.00068	197218
0.0006342	0.00071135	1.00047	197386
0.0006345	0.00071165	1.00026	197554
0.0006348	0.00071195	1.00005	197722
0.0006351	0.00071225	0.999842	197891
0.0006354	0.00071255	0.999633	198059
0.0006357	0.00071285	0.999424	198228
0.000636	0.00071315	0.999215	198396
0.0006363	0.00071345	0.999006	198565
0.0006366	0.000713749	0.998796	198734
0.0006369	0.000714049	0.998586	198903
0.0006372	0.000714349	0.998377	199072
0.0006375	0.000714648	0.998166	199241
0.0006378	0.000714947	0.997956	199410
0.0006381	0.000715247	0.997746	199579
0.0006384	0.000715546	0.997535	199748
0.0006387	0.000715845	0.997324	199917
0.000639	0.000716145	0.997113	200087
0.0006393	0.000716444	0.996902	200256
0.0006396	0.000716743	0.996691	200426
0.0006399	0.000717042	0.99648	200596
0.0006402	0.000717341	0.996268	200765
0.0006405	0.000717639	0.996056	200935
0.0006408	0.000717938	0.995844	201105
0.0006411	0.000718237	0.995632	201275
