t(s)	x(m)	v(m/s)	F(N)
6.96e-05	3.08173e-05	0.442444	10701.8
6.99e-05	3.095e-05	0.44244	10746.5
7.02e-05	3.10827e-05	0.442436	10791.1
7.05e-05	3.12155e-05	0.442431	10835.7
7.08e-05	3.13482e-05	0.442427	10880.3
7.11e-05	3.14809e-05	0.442423	10924.9
7.14e-05	3.16136e-05	0.442418	10969.5
7.17e-05	3.17464e-05	0.442414	11014.1
7.2e-05	3.18791e-05	0.442409	11058.7
7.23e-05	3.20118e-05	0.442405	11103.3
7.26e-05	3.21445e-05	0.442401	11147.8
7.29e-05	3.22773e-05	0.442396	11192.4
7.32e-05	3.241e-05	0.442392	11236.9
7.35e-05	3.25427e-05	0.442387	11281.4
7.38e-05	3.26754e-05	0.442383	11325.9
7.41e-05	3.28081e-05	0.442378	11370.4
7.44e-05	3.29408e-05	0.442374	11414.9
7.47e-05	3.30735e-05	0.442369	11459.4
7.5e-05	3.32063e-05	0.442365	11503.8
7.53e-05	3.3339e-05	0.44236	11548.3
7.56e-05	3.34717e-05	0.442355	11592.7
7.59e-05	3.36044e-05	0.442351	11637.2
7.62e-05	3.37371e-05	0.442346	11681.6
7.65e-05	3.38698e-05	0.442341	11726
7.68e-05	3.40025e-05	0.442337	11770.4
7.71e-05	3.41352e-05	0.442332	11814.8
7.74e-05	3.42679e-05	0.442327	11859.2
7.77e-05	3.44006e-05	0.442323	11903.6
7.8e-05	3.45333e-05	0.442318	11947.9
7.83e-05	3.4666e-05	0.442313	11992.3
7.86e-05	3.47987e-05	0.442308	12036.6
7.89e-05	3.49314e-05	0.442303	12080.9
7.92e-05	3.50641e-05	0.442299	12125.3
7.95e-05	3.51967e-05	0.442294	12169.6
7.98e-05	3.53294e-05	0.442289	12213.9
8.01e-05	3.54621e-05	0.442284	12258.1
8.04e-05	3.55948e-05	0.442279	12302.4
8.07e-05	3.57275e-05	0.442274	12346.7
8.1e-05	3.58602e-05	0.442269	12390.9
8.13e-05	3.59928e-05	0.442264	12435.2
8.16e-05	3.61255e-05	0.442259	12479.4
8.19e-05	3.62582e-05	0.442254	12523.7
8.22e-05	3.63909e-05	0.442249	12567.9
8.25e-05	3.65235e-05	0.442244	12612.1
8.28e-05	3.66562e-05	0.442239	12656.3
8.31e-05	3.67889e-05	0.442234	12700.5
8.34e-05	3.69216e-05	0.442229	12744.6
8.37e-05	3.70542e-05	0.442224	12788.8
8.4e-05	3.71869e-05	0.442219	12832.9
8.43e-05	3.73196e-05	0.442214	12877.1
8.46e-05	3.74522e-05	0.442209	12921.2
8.49e-05	3.75849e-05	0.442204	12965.4
8.52e-05	3.77175e-05	0.442198	13009.5
8.55e-05	3.78502e-05	0.442193	13053.6
8.58e-05	3.79829e-05	0.442188	13097.7
8.61e-05	3.81155e-05	0.442183	13141.8
8.64e-05	3.82482e-05	0.442177	13185.8
8.67e-05	3.83808e-05	0.442172	13229.9
8.7e-05	3.85135e-05	0.442167	13273.9
8.73e-05	3.86461e-05	0.442162	13318
8.76e-05	3.87788e-05	0.442156	13362
8.79e-05	3.89114e-05	0.442151	13406.1
8.82e-05	3.90441e-05	0.442146	13450.1
8.85e-05	3.91767e-05	0.44214	13494.1
8.88e-05	3.93093e-05	0.442135	13538.1
8.91e-05	3.9442e-05	0.442129	13582.1
8.94e-05	3.95746e-05	0.442124	13626
8.97e-05	3.97073e-05	0.442119	13670
9e-05	3.98399e-05	0.442113	13714
9.03e-05	3.99725e-05	0.442108	13757.9
9.06e-05	4.01052e-05	0.442102	13801.8
9.09e-05	4.02378e-05	0.442097	13845.8
9.12e-05	4.03704e-05	0.442091	13889.7
9.15e-05	4.0503e-05	0.442086	13933.6
9.18e-05	4.06357e-05	0.44208	13977.5
9.21e-05	4.07683e-05	0.442074	14021.4
9.24e-05	4.09009e-05	0.442069	14065.3
9.27e-05	4.10335e-05	0.442063	14109.1
9.3e-05	4.11662e-05	0.442058	14153
9.33e-05	4.12988e-05	0.442052	14196.9
9.36e-05	4.14314e-05	0.442046	14240.7
9.39e-05	4.1564e-05	0.442041	14284.5
9.42e-05	4.16966e-05	0.442035	14328.3
9.45e-05	4.18292e-05	0.442029	14372.2
9.48e-05	4.19618e-05	0.442023	14416
9.51e-05	4.20944e-05	0.442018	14459.8
9.54e-05	4.2227e-05	0.442012	14503.5
9.57e-05	4.23596e-05	0.442006	14547.3
9.6e-05	4.24922e-05	0.442	14591.1
9.63e-05	4.26248e-05	0.441994	14634.8
9.66e-05	4.27574e-05	0.441989	14678.6
9.69e-05	4.289e-05	0.441983	14722.3
9.72e-05	4.30226e-05	0.441977	14766.1
9.75e-05	4.31552e-05	0.441971	14809.8
9.78e-05	4.32878e-05	0.441965	14853.5
9.81e-05	4.34204e-05	0.441959	14897.2
9.84e-05	4.3553e-05	0.441953	14940.9
9.87e-05	4.36856e-05	0.441947	14984.6
9.9e-05	4.38182e-05	0.441941	15028.3
9.93e-05	4.39507e-05	0.441935	15071.9
9.96e-05	4.40833e-05	0.441929	15115.6
9.99e-05	4.42159e-05	0.441923	15159.2
0.0001002	4.43485e-05	0.441917	15202.9
0.0001005	4.4481e-05	0.441911	15246.5
0.0001008	4.46136e-05	0.441905	15290.1
0.0001011	4.47462e-05	0.441899	15333.7
0.0001014	4.48788e-05	0.441893	15377.3
0.0001017	4.50113e-05	0.441887	15420.9
0.000102	4.51439e-05	0.44188	15464.5
0.0001023	4.52764e-05	0.441874	15508.1
0.0001026	4.5409e-05	0.441868	15551.7
0.0001029	4.55416e-05	0.441862	15595.2
0.0001032	4.56741e-05	0.441856	15638.8
0.0001035	4.58067e-05	0.441849	15682.3
0.0001038	4.59392e-05	0.441843	15725.8
0.0001041	4.60718e-05	0.441837	15769.4
0.0001044	4.62043e-05	0.441831	15812.9
0.0001047	4.63369e-05	0.441824	15856.4
0.000105	4.64694e-05	0.441818	15899.9
0.0001053	4.6602e-05	0.441812	15943.4
0.0001056	4.67345e-05	0.441805	15986.8
0.0001059	4.68671e-05	0.441799	16030.3
0.0001062	4.69996e-05	0.441792	16073.8
0.0001065	4.71321e-05	0.441786	16117.2
0.0001068	4.72647e-05	0.44178	16160.7
0.0001071	4.73972e-05	0.441773	16204.1
0.0001074	4.75297e-05	0.441767	16247.5
0.0001077	4.76623e-05	0.44176	16290.9
0.000108	4.77948e-05	0.441754	16334.4
0.0001083	4.79273e-05	0.441747	16377.8
0.0001086	4.80598e-05	0.441741	16421.1
0.0001089	4.81924e-05	0.441734	16464.5
0.0001092	4.83249e-05	0.441728	16507.9
0.0001095	4.84574e-05	0.441721	16551.3
0.0001098	4.85899e-05	0.441714	16594.6
0.0001101	4.87224e-05	0.441708	16638
0.0001104	4.88549e-05	0.441701	16681.3
0.0001107	4.89874e-05	0.441694	16724.7
0.000111	4.912e-05	0.441688	16768
0.0001113	4.92525e-05	0.441681	16811.3
0.0001116	4.9385e-05	0.441674	16854.6
0.0001119	4.95175e-05	0.441668	16897.9
0.0001122	4.965e-05	0.441661	16941.2
0.0001125	4.97825e-05	0.441654	16984.5
0.0001128	4.9915e-05	0.441647	17027.8
0.0001131	5.00474e-05	0.441641	17071
0.0001134	5.01799e-05	0.441634	17114.3
0.0001137	5.03124e-05	0.441627	17157.5
0.000114	5.04449e-05	0.44162	17200.8
0.0001143	5.05774e-05	0.441613	17244
0.0001146	5.07099e-05	0.441606	17287.2
0.0001149	5.08424e-05	0.441599	17330.5
0.0001152	5.09748e-05	0.441592	17373.7
0.0001155	5.11073e-05	0.441586	17416.9
0.0001158	5.12398e-05	0.441579	17460.1
0.0001161	5.13723e-05	0.441572	17503.2
0.0001164	5.15047e-05	0.441565	17546.4
0.0001167	5.16372e-05	0.441558	17589.6
0.000117	5.17697e-05	0.441551	17632.7
0.0001173	5.19021e-05	0.441544	17675.9
0.0001176	5.20346e-05	0.441536	17719
0.0001179	5.21671e-05	0.441529	17762.2
0.0001182	5.22995e-05	0.441522	17805.3
0.0001185	5.2432e-05	0.441515	17848.4
0.0001188	5.25644e-05	0.441508	17891.5
0.0001191	5.26969e-05	0.441501	17934.7
0.0001194	5.28293e-05	0.441494	17977.7
0.0001197	5.29618e-05	0.441487	18020.8
0.00012	5.30942e-05	0.441479	18063.9
0.0001203	5.32267e-05	0.441472	18107
0.0001206	5.33591e-05	0.441465	18150.1
0.0001209	5.34915e-05	0.441458	18193.1
0.0001212	5.3624e-05	0.44145	18236.2
0.0001215	5.37564e-05	0.441443	18279.2
0.0001218	5.38888e-05	0.441436	18322.2
0.0001221	5.40213e-05	0.441429	18365.3
0.0001224	5.41537e-05	0.441421	18408.3
0.0001227	5.42861e-05	0.441414	18451.3
0.000123	5.44185e-05	0.441407	18494.3
0.0001233	5.4551e-05	0.441399	18537.3
0.0001236	5.46834e-05	0.441392	18580.3
0.0001239	5.48158e-05	0.441384	18623.3
0.0001242	5.49482e-05	0.441377	18666.2
0.0001245	5.50806e-05	0.441369	18709.2
0.0001248	5.5213e-05	0.441362	18752.2
0.0001251	5.53454e-05	0.441355	18795.1
0.0001254	5.54779e-05	0.441347	18838.1
0.0001257	5.56103e-05	0.44134	18881
0.000126	5.57427e-05	0.441332	18923.9
0.0001263	5.58751e-05	0.441324	18966.8
0.0001266	5.60074e-05	0.441317	19009.8
0.0001269	5.61398e-05	0.441309	19052.7
0.0001272	5.62722e-05	0.441302	19095.6
0.0001275	5.64046e-05	0.441294	19138.4
0.0001278	5.6537e-05	0.441286	19181.3
0.0001281	5.66694e-05	0.441279	19224.2
0.0001284	5.68018e-05	0.441271	19267.1
0.0001287	5.69342e-05	0.441263	19309.9
0.000129	5.70665e-05	0.441256	19352.8
0.0001293	5.71989e-05	0.441248	19395.6
0.0001296	5.73313e-05	0.44124	19438.5
0.0001299	5.74637e-05	0.441232	19481.3
0.0001302	5.7596e-05	0.441225	19524.1
0.0001305	5.77284e-05	0.441217	19566.9
0.0001308	5.78608e-05	0.441209	19609.8
0.0001311	5.79931e-05	0.441201	19652.6
0.0001314	5.81255e-05	0.441193	19695.3
0.0001317	5.82578e-05	0.441186	19738.1
0.000132	5.83902e-05	0.441178	19780.9
0.0001323	5.85225e-05	0.44117	19823.7
0.0001326	5.86549e-05	0.441162	19866.5
0.0001329	5.87872e-05	0.441154	19909.2
0.0001332	5.89196e-05	0.441146	19952
0.0001335	5.90519e-05	0.441138	19994.7
0.0001338	5.91843e-05	0.44113	20037.5
0.0001341	5.93166e-05	0.441122	20080.2
0.0001344	5.94489e-05	0.441114	20122.9
0.0001347	5.95813e-05	0.441106	20165.6
0.000135	5.97136e-05	0.441098	20208.3
0.0001353	5.98459e-05	0.44109	20251
0.0001356	5.99783e-05	0.441082	20293.7
0.0001359	6.01106e-05	0.441074	20336.4
0.0001362	6.02429e-05	0.441066	20379.1
0.0001365	6.03752e-05	0.441057	20421.8
0.0001368	6.05075e-05	0.441049	20464.4
0.0001371	6.06398e-05	0.441041	20507.1
0.0001374	6.07722e-05	0.441033	20549.8
0.0001377	6.09045e-05	0.441025	20592.4
0.000138	6.10368e-05	0.441017	20635
0.0001383	6.11691e-05	0.441008	20677.7
0.0001386	6.13014e-05	0.441	20720.3
0.0001389	6.14337e-05	0.440992	20762.9
0.0001392	6.1566e-05	0.440984	20805.5
0.0001395	6.16983e-05	0.440975	20848.1
0.0001398	6.18306e-05	0.440967	20890.7
0.0001401	6.19628e-05	0.440959	20933.3
0.0001404	6.20951e-05	0.44095	20975.9
0.0001407	6.22274e-05	0.440942	21018.5
0.000141	6.23597e-05	0.440933	21061.1
0.0001413	6.2492e-05	0.440925	21103.6
0.0001416	6.26243e-05	0.440917	21146.2
0.0001419	6.27565e-05	0.440908	21188.8
0.0001422	6.28888e-05	0.4409	21231.3
0.0001425	6.30211e-05	0.440891	21273.8
0.0001428	6.31533e-05	0.440883	21316.4
0.0001431	6.32856e-05	0.440874	21358.9
0.0001434	6.34179e-05	0.440866	21401.4
0.0001437	6.35501e-05	0.440857	21443.9
0.000144	6.36824e-05	0.440849	21486.4
0.0001443	6.38146e-05	0.44084	21528.9
0.0001446	6.39469e-05	0.440831	21571.4
0.0001449	6.40791e-05	0.440823	21613.9
0.0001452	6.42114e-05	0.440814	21656.4
0.0001455	6.43436e-05	0.440806	21698.9
0.0001458	6.44759e-05	0.440797	21741.3
0.0001461	6.46081e-05	0.440788	21783.8
0.0001464	6.47403e-05	0.44078	21826.3
0.0001467	6.48726e-05	0.440771	21868.7
0.000147	6.50048e-05	0.440762	21911.2
0.0001473	6.5137e-05	0.440753	21953.6
0.0001476	6.52692e-05	0.440745	21996
0.0001479	6.54015e-05	0.440736	22038.4
0.0001482	6.55337e-05	0.440727	22080.9
0.0001485	6.56659e-05	0.440718	22123.3
0.0001488	6.57981e-05	0.440709	22165.7
0.0001491	6.59303e-05	0.440701	22208.1
0.0001494	6.60625e-05	0.440692	22250.5
0.0001497	6.61947e-05	0.440683	22292.9
0.00015	6.63269e-05	0.440674	22335.2
0.0001503	6.64591e-05	0.440665	22377.6
0.0001506	6.65913e-05	0.440656	22420
0.0001509	6.67235e-05	0.440647	22462.3
0.0001512	6.68557e-05	0.440638	22504.7
0.0001515	6.69879e-05	0.440629	22547
0.0001518	6.71201e-05	0.44062	22589.4
0.0001521	6.72523e-05	0.440611	22631.7
0.0001524	6.73845e-05	0.440602	22674
0.0001527	6.75167e-05	0.440593	22716.4
0.000153	6.76488e-05	0.440584	22758.7
0.0001533	6.7781e-05	0.440575	22801
0.0001536	6.79132e-05	0.440566	22843.3
0.0001539	6.80453e-05	0.440557	22885.6
0.0001542	6.81775e-05	0.440548	22927.9
0.0001545	6.83097e-05	0.440538	22970.2
0.0001548	6.84418e-05	0.440529	23012.5
0.0001551	6.8574e-05	0.44052	23054.7
0.0001554	6.87061e-05	0.440511	23097
0.0001557	6.88383e-05	0.440502	23139.3
0.000156	6.89704e-05	0.440492	23181.5
0.0001563	6.91026e-05	0.440483	23223.8
0.0001566	6.92347e-05	0.440474	23266
0.0001569	6.93669e-05	0.440465	23308.3
0.0001572	6.9499e-05	0.440455	23350.5
0.0001575	6.96311e-05	0.440446	23392.7
0.0001578	6.97633e-05	0.440437	23435
0.0001581	6.98954e-05	0.440427	23477.2
0.0001584	7.00275e-05	0.440418	23519.4
0.0001587	7.01597e-05	0.440409	23561.6
0.000159	7.02918e-05	0.440399	23603.8
0.0001593	7.04239e-05	0.44039	23646
0.0001596	7.0556e-05	0.44038	23688.2
0.0001599	7.06881e-05	0.440371	23730.4
0.0001602	7.08202e-05	0.440361	23772.6
0.0001605	7.09523e-05	0.440352	23814.7
0.0001608	7.10845e-05	0.440342	23856.9
0.0001611	7.12166e-05	0.440333	23899.1
0.0001614	7.13487e-05	0.440323	23941.2
0.0001617	7.14807e-05	0.440314	23983.4
0.000162	7.16128e-05	0.440304	24025.5
0.0001623	7.17449e-05	0.440295	24067.6
0.0001626	7.1877e-05	0.440285	24109.8
0.0001629	7.20091e-05	0.440275	24151.9
0.0001632	7.21412e-05	0.440266	24194
0.0001635	7.22733e-05	0.440256	24236.1
0.0001638	7.24053e-05	0.440247	24278.2
0.0001641	7.25374e-05	0.440237	24320.4
0.0001644	7.26695e-05	0.440227	24362.5
0.0001647	7.28015e-05	0.440217	24404.5
0.000165	7.29336e-05	0.440208	24446.6
0.0001653	7.30657e-05	0.440198	24488.7
0.0001656	7.31977e-05	0.440188	24530.8
0.0001659	7.33298e-05	0.440178	24572.9
0.0001662	7.34618e-05	0.440169	24614.9
0.0001665	7.35939e-05	0.440159	24657
0.0001668	7.37259e-05	0.440149	24699.1
0.0001671	7.3858e-05	0.440139	24741.1
0.0001674	7.399e-05	0.440129	24783.1
0.0001677	7.4122e-05	0.440119	24825.2
0.000168	7.42541e-05	0.440109	24867.2
0.0001683	7.43861e-05	0.440099	24909.3
0.0001686	7.45181e-05	0.44009	24951.3
0.0001689	7.46502e-05	0.44008	24993.3
0.0001692	7.47822e-05	0.44007	25035.3
0.0001695	7.49142e-05	0.44006	25077.3
0.0001698	7.50462e-05	0.44005	25119.3
0.0001701	7.51782e-05	0.44004	25161.3
0.0001704	7.53103e-05	0.44003	25203.3
0.0001707	7.54423e-05	0.440019	25245.3
0.000171	7.55743e-05	0.440009	25287.3
0.0001713	7.57063e-05	0.439999	25329.3
0.0001716	7.58383e-05	0.439989	25371.2
