t(s)	x(m)	v(m/s)	F(N)
0	0	1.25284	0
3e-07	3.75851e-07	1.25284	47.8143
6e-07	7.51702e-07	1.25284	95.6437
9e-07	1.12755e-06	1.25284	143.488
1.2e-06	1.5034e-06	1.25284	191.348
1.5e-06	1.87925e-06	1.25284	239.222
1.8e-06	2.25511e-06	1.25284	287.112
2.1e-06	2.63096e-06	1.25284	335.017
2.4e-06	3.00681e-06	1.25284	382.938
2.7e-06	3.38266e-06	1.25283	430.874
3e-06	3.75851e-06	1.25283	478.825
3.3e-06	4.13436e-06	1.25283	526.791
3.6e-06	4.51021e-06	1.25283	574.773
3.9e-06	4.88606e-06	1.25283	622.771
4.2e-06	5.26191e-06	1.25283	670.784
4.5e-06	5.63776e-06	1.25283	718.813
4.8e-06	6.01361e-06	1.25283	766.858
5.1e-06	6.38945e-06	1.25283	814.918
5.4e-06	6.7653e-06	1.25283	862.994
5.7e-06	7.14115e-06	1.25283	911.086
6e-06	7.517e-06	1.25283	959.193
6.3e-06	7.89285e-06	1.25282	1007.32
6.6e-06	8.26869e-06	1.25282	1055.46
6.9e-06	8.64454e-06	1.25282	1103.61
7.2e-06	9.02039e-06	1.25282	1151.78
7.5e-06	9.39623e-06	1.25282	1199.97
7.8e-06	9.77208e-06	1.25282	1248.17
8.1e-06	1.01479e-05	1.25282	1296.39
8.4e-06	1.05238e-05	1.25282	1344.63
8.7e-06	1.08996e-05	1.25281	1392.88
9e-06	1.12755e-05	1.25281	1441.15
9.3e-06	1.16513e-05	1.25281	1489.44
9.6e-06	1.20271e-05	1.25281	1537.74
9.9e-06	1.2403e-05	1.25281	1586.06
1.02e-05	1.27788e-05	1.25281	1634.39
1.05e-05	1.31547e-05	1.2528	1682.74
1.08e-05	1.35305e-05	1.2528	1731.11
1.11e-05	1.39064e-05	1.2528	1779.5
1.14e-05	1.42822e-05	1.2528	1827.9
1.17e-05	1.4658e-05	1.2528	1876.31
1.2e-05	1.50339e-05	1.25279	1924.75
1.23e-05	1.54097e-05	1.25279	1973.2
1.26e-05	1.57855e-05	1.25279	2021.67
1.29e-05	1.61614e-05	1.25279	2070.15
1.32e-05	1.65372e-05	1.25278	2118.66
1.35e-05	1.69131e-05	1.25278	2167.18
1.38e-05	1.72889e-05	1.25278	2215.71
1.41e-05	1.76647e-05	1.25278	2264.27
1.44e-05	1.80406e-05	1.25277	2312.84
1.47e-05	1.84164e-05	1.25277	2361.42
1.5e-05	1.87922e-05	1.25277	2410.03
1.53e-05	1.9168e-05	1.25277	2458.65
1.56e-05	1.95439e-05	1.25276	2507.29
1.59e-05	1.99197e-05	1.25276	2555.95
1.62e-05	2.02955e-05	1.25276	2604.62
1.65e-05	2.06714e-05	1.25275	2653.32
1.68e-05	2.10472e-05	1.25275	2702.03
1.71e-05	2.1423e-05	1.25275	2750.75
1.74e-05	2.17988e-05	1.25275	2799.5
1.77e-05	2.21747e-05	1.25274	2848.26
1.8e-05	2.25505e-05	1.25274	2897.04
1.83e-05	2.29263e-05	1.25274	2945.84
1.86e-05	2.33021e-05	1.25273	2994.65
1.89e-05	2.36779e-05	1.25273	3043.49
1.92e-05	2.40538e-05	1.25273	3092.34
1.95e-05	2.44296e-05	1.25272	3141.21
1.98e-05	2.48054e-05	1.25272	3190.1
2.01e-05	2.51812e-05	1.25271	3239
2.04e-05	2.5557e-05	1.25271	3287.93
2.07e-05	2.59328e-05	1.25271	3336.87
2.1e-05	2.63086e-05	1.2527	3385.83
2.13e-05	2.66845e-05	1.2527	3434.81
2.16e-05	2.70603e-05	1.2527	3483.81
2.19e-05	2.74361e-05	1.25269	3532.82
2.22e-05	2.78119e-05	1.25269	3581.85
2.25e-05	2.81877e-05	1.25268	3630.91
2.28e-05	2.85635e-05	1.25268	3679.98
2.31e-05	2.89393e-05	1.25268	3729.07
2.34e-05	2.93151e-05	1.25267	3778.17
2.37e-05	2.96909e-05	1.25267	3827.3
2.4e-05	3.00667e-05	1.25266	3876.45
2.43e-05	3.04425e-05	1.25266	3925.61
2.46e-05	3.08183e-05	1.25265	3974.79
2.49e-05	3.11941e-05	1.25265	4023.99
2.52e-05	3.15699e-05	1.25264	4073.21
2.55e-05	3.19457e-05	1.25264	4122.45
2.58e-05	3.23215e-05	1.25264	4171.71
2.61e-05	3.26973e-05	1.25263	4220.99
2.64e-05	3.3073e-05	1.25263	4270.28
2.67e-05	3.34488e-05	1.25262	4319.6
2.7e-05	3.38246e-05	1.25262	4368.93
2.73e-05	3.42004e-05	1.25261	4418.29
2.76e-05	3.45762e-05	1.25261	4467.66
2.79e-05	3.4952e-05	1.2526	4517.05
2.82e-05	3.53277e-05	1.2526	4566.46
2.85e-05	3.57035e-05	1.25259	4615.89
2.88e-05	3.60793e-05	1.25259	4665.34
2.91e-05	3.64551e-05	1.25258	4714.81
2.94e-05	3.68308e-05	1.25258	4764.3
2.97e-05	3.72066e-05	1.25257	4813.81
3e-05	3.75824e-05	1.25256	4863.34
3.03e-05	3.79582e-05	1.25256	4912.89
3.06e-05	3.83339e-05	1.25255	4962.46
3.09e-05	3.87097e-05	1.25255	5012.04
3.12e-05	3.90854e-05	1.25254	5061.65
3.15e-05	3.94612e-05	1.25254	5111.28
3.18e-05	3.9837e-05	1.25253	5160.93
3.21e-05	4.02127e-05	1.25252	5210.59
3.24e-05	4.05885e-05	1.25252	5260.28
3.27e-05	4.09642e-05	1.25251	5309.99
3.3e-05	4.134e-05	1.25251	5359.72
3.33e-05	4.17157e-05	1.2525	5409.46
3.36e-05	4.20915e-05	1.25249	5459.23
3.39e-05	4.24672e-05	1.25249	5509.02
3.42e-05	4.2843e-05	1.25248	5558.83
3.45e-05	4.32187e-05	1.25248	5608.66
3.48e-05	4.35945e-05	1.25247	5658.51
3.51e-05	4.39702e-05	1.25246	5708.37
3.54e-05	4.43459e-05	1.25246	5758.26
3.57e-05	4.47217e-05	1.25245	5808.18
3.6e-05	4.50974e-05	1.25244	5858.11
3.63e-05	4.54732e-05	1.25244	5908.06
3.66e-05	4.58489e-05	1.25243	5958.03
3.69e-05	4.62246e-05	1.25242	6008.02
3.72e-05	4.66003e-05	1.25242	6058.04
3.75e-05	4.69761e-05	1.25241	6108.07
3.78e-05	4.73518e-05	1.2524	6158.13
3.81e-05	4.77275e-05	1.2524	6208.2
3.84e-05	4.81032e-05	1.25239	6258.3
3.87e-05	4.84789e-05	1.25238	6308.42
3.9e-05	4.88546e-05	1.25237	6358.56
3.93e-05	4.92304e-05	1.25237	6408.72
3.96e-05	4.96061e-05	1.25236	6458.9
3.99e-05	4.99818e-05	1.25235	6509.1
4.02e-05	5.03575e-05	1.25235	6559.33
4.05e-05	5.07332e-05	1.25234	6609.57
4.08e-05	5.11089e-05	1.25233	6659.84
4.11e-05	5.14846e-05	1.25232	6710.13
4.14e-05	5.18603e-05	1.25232	6760.44
4.17e-05	5.2236e-05	1.25231	6810.77
4.2e-05	5.26117e-05	1.2523	6861.12
4.23e-05	5.29873e-05	1.25229	6911.5
4.26e-05	5.3363e-05	1.25228	6961.89
4.29e-05	5.37387e-05	1.25228	7012.31
4.32e-05	5.41144e-05	1.25227	7062.75
4.35e-05	5.44901e-05	1.25226	7113.21
4.38e-05	5.48658e-05	1.25225	7163.69
4.41e-05	5.52414e-05	1.25224	7214.2
4.44e-05	5.56171e-05	1.25224	7264.73
4.47e-05	5.59928e-05	1.25223	7315.27
4.5e-05	5.63684e-05	1.25222	7365.85
4.53e-05	5.67441e-05	1.25221	7416.44
4.56e-05	5.71198e-05	1.2522	7467.05
4.59e-05	5.74954e-05	1.25219	7517.69
4.62e-05	5.78711e-05	1.25219	7568.35
4.65e-05	5.82467e-05	1.25218	7619.03
4.68e-05	5.86224e-05	1.25217	7669.73
4.71e-05	5.8998e-05	1.25216	7720.46
4.74e-05	5.93737e-05	1.25215	7771.21
4.77e-05	5.97493e-05	1.25214	7821.98
4.8e-05	6.0125e-05	1.25213	7872.77
4.83e-05	6.05006e-05	1.25212	7923.59
4.86e-05	6.08762e-05	1.25212	7974.43
4.89e-05	6.12519e-05	1.25211	8025.29
4.92e-05	6.16275e-05	1.2521	8076.17
4.95e-05	6.20031e-05	1.25209	8127.08
4.98e-05	6.23788e-05	1.25208	8178.01
5.01e-05	6.27544e-05	1.25207	8228.96
5.04e-05	6.313e-05	1.25206	8279.94
5.07e-05	6.35056e-05	1.25205	8330.94
5.1e-05	6.38812e-05	1.25204	8381.96
5.13e-05	6.42569e-05	1.25203	8433
5.16e-05	6.46325e-05	1.25202	8484.07
5.19e-05	6.50081e-05	1.25201	8535.16
5.22e-05	6.53837e-05	1.252	8586.27
5.25e-05	6.57593e-05	1.25199	8637.41
5.28e-05	6.61349e-05	1.25198	8688.57
5.31e-05	6.65105e-05	1.25197	8739.75
5.34e-05	6.6886e-05	1.25196	8790.96
5.37e-05	6.72616e-05	1.25195	8842.19
5.4e-05	6.76372e-05	1.25194	8893.44
5.43e-05	6.80128e-05	1.25193	8944.72
5.46e-05	6.83884e-05	1.25192	8996.02
5.49e-05	6.8764e-05	1.25191	9047.35
5.52e-05	6.91395e-05	1.2519	9098.69
5.55e-05	6.95151e-05	1.25189	9150.07
5.58e-05	6.98907e-05	1.25188	9201.46
5.61e-05	7.02662e-05	1.25187	9252.88
5.64e-05	7.06418e-05	1.25186	9304.32
5.67e-05	7.10173e-05	1.25185	9355.79
5.7e-05	7.13929e-05	1.25184	9407.28
5.73e-05	7.17685e-05	1.25183	9458.8
5.76e-05	7.2144e-05	1.25182	9510.34
5.79e-05	7.25195e-05	1.25181	9561.9
5.82e-05	7.28951e-05	1.2518	9613.49
5.85e-05	7.32706e-05	1.25179	9665.1
5.88e-05	7.36462e-05	1.25178	9716.73
5.91e-05	7.40217e-05	1.25177	9768.39
5.94e-05	7.43972e-05	1.25175	9820.08
5.97e-05	7.47727e-05	1.25174	9871.79
6e-05	7.51483e-05	1.25173	9923.52
6.03e-05	7.55238e-05	1.25172	9975.28
6.06e-05	7.58993e-05	1.25171	10027.1
6.09e-05	7.62748e-05	1.2517	10078.9
6.12e-05	7.66503e-05	1.25169	10130.7
6.15e-05	7.70258e-05	1.25168	10182.6
6.18e-05	7.74013e-05	1.25166	10234.4
6.21e-05	7.77768e-05	1.25165	10286.3
6.24e-05	7.81523e-05	1.25164	10338.3
6.27e-05	7.85278e-05	1.25163	10390.2
6.3e-05	7.89033e-05	1.25162	10442.2
6.33e-05	7.92788e-05	1.25161	10494.2
6.36e-05	7.96543e-05	1.25159	10546.2
6.39e-05	8.00297e-05	1.25158	10598.3
6.42e-05	8.04052e-05	1.25157	10650.4
6.45e-05	8.07807e-05	1.25156	10702.5
6.48e-05	8.11561e-05	1.25155	10754.6
6.51e-05	8.15316e-05	1.25153	10806.8
6.54e-05	8.19071e-05	1.25152	10859
6.57e-05	8.22825e-05	1.25151	10911.2
6.6e-05	8.2658e-05	1.2515	10963.4
6.63e-05	8.30334e-05	1.25148	11015.6
6.66e-05	8.34089e-05	1.25147	11067.9
6.69e-05	8.37843e-05	1.25146	11120.2
6.72e-05	8.41597e-05	1.25145	11172.6
6.75e-05	8.45352e-05	1.25143	11224.9
6.78e-05	8.49106e-05	1.25142	11277.3
6.81e-05	8.5286e-05	1.25141	11329.7
6.84e-05	8.56614e-05	1.2514	11382.2
6.87e-05	8.60369e-05	1.25138	11434.6
6.9e-05	8.64123e-05	1.25137	11487.1
6.93e-05	8.67877e-05	1.25136	11539.6
6.96e-05	8.71631e-05	1.25134	11592.2
6.99e-05	8.75385e-05	1.25133	11644.7
7.02e-05	8.79139e-05	1.25132	11697.3
7.05e-05	8.82893e-05	1.25131	11750
7.08e-05	8.86647e-05	1.25129	11802.6
7.11e-05	8.90401e-05	1.25128	11855.3
7.14e-05	8.94154e-05	1.25127	11908
7.17e-05	8.97908e-05	1.25125	11960.7
7.2e-05	9.01662e-05	1.25124	12013.4
7.23e-05	9.05416e-05	1.25122	12066.2
7.26e-05	9.09169e-05	1.25121	12119
7.29e-05	9.12923e-05	1.2512	12171.9
7.32e-05	9.16676e-05	1.25118	12224.7
7.35e-05	9.2043e-05	1.25117	12277.6
7.38e-05	9.24183e-05	1.25116	12330.5
7.41e-05	9.27937e-05	1.25114	12383.4
7.44e-05	9.3169e-05	1.25113	12436.4
7.47e-05	9.35444e-05	1.25111	12489.4
7.5e-05	9.39197e-05	1.2511	12542.4
7.53e-05	9.4295e-05	1.25109	12595.5
7.56e-05	9.46703e-05	1.25107	12648.5
7.59e-05	9.50457e-05	1.25106	12701.6
7.62e-05	9.5421e-05	1.25104	12754.8
7.65e-05	9.57963e-05	1.25103	12807.9
7.68e-05	9.61716e-05	1.25101	12861.1
7.71e-05	9.65469e-05	1.251	12914.3
7.74e-05	9.69222e-05	1.25098	12967.5
7.77e-05	9.72975e-05	1.25097	13020.8
7.8e-05	9.76728e-05	1.25096	13074.1
7.83e-05	9.80481e-05	1.25094	13127.4
7.86e-05	9.84233e-05	1.25093	13180.7
7.89e-05	9.87986e-05	1.25091	13234.1
7.92e-05	9.91739e-05	1.2509	13287.5
7.95e-05	9.95492e-05	1.25088	13340.9
7.98e-05	9.99244e-05	1.25087	13394.4
8.01e-05	0.0001003	1.25085	13447.9
8.04e-05	0.000100675	1.25084	13501.4
8.07e-05	0.00010105	1.25082	13554.9
8.1e-05	0.000101425	1.2508	13608.5
8.13e-05	0.000101801	1.25079	13662.1
8.16e-05	0.000102176	1.25077	13715.7
8.19e-05	0.000102551	1.25076	13769.4
8.22e-05	0.000102926	1.25074	13823
8.25e-05	0.000103302	1.25073	13876.7
8.28e-05	0.000103677	1.25071	13930.5
8.31e-05	0.000104052	1.2507	13984.2
8.34e-05	0.000104427	1.25068	14038
8.37e-05	0.000104802	1.25066	14091.8
8.4e-05	0.000105178	1.25065	14145.7
8.43e-05	0.000105553	1.25063	14199.6
8.46e-05	0.000105928	1.25062	14253.5
8.49e-05	0.000106303	1.2506	14307.4
8.52e-05	0.000106678	1.25058	14361.4
8.55e-05	0.000107054	1.25057	14415.4
8.58e-05	0.000107429	1.25055	14469.4
8.61e-05	0.000107804	1.25054	14523.4
8.64e-05	0.000108179	1.25052	14577.5
8.67e-05	0.000108554	1.2505	14631.6
8.7e-05	0.000108929	1.25049	14685.7
8.73e-05	0.000109304	1.25047	14739.9
8.76e-05	0.00010968	1.25045	14794.1
8.79e-05	0.000110055	1.25044	14848.3
8.82e-05	0.00011043	1.25042	14902.6
8.85e-05	0.000110805	1.2504	14956.8
8.88e-05	0.00011118	1.25039	15011.2
8.91e-05	0.000111555	1.25037	15065.5
8.94e-05	0.00011193	1.25035	15119.9
8.97e-05	0.000112305	1.25033	15174.3
9e-05	0.000112681	1.25032	15228.7
9.03e-05	0.000113056	1.2503	15283.1
9.06e-05	0.000113431	1.25028	15337.6
9.09e-05	0.000113806	1.25027	15392.1
9.12e-05	0.000114181	1.25025	15446.7
9.15e-05	0.000114556	1.25023	15501.2
9.18e-05	0.000114931	1.25021	15555.8
9.21e-05	0.000115306	1.2502	15610.5
9.24e-05	0.000115681	1.25018	15665.1
9.27e-05	0.000116056	1.25016	15719.8
9.3e-05	0.000116431	1.25014	15774.6
9.33e-05	0.000116806	1.25012	15829.3
9.36e-05	0.000117181	1.25011	15884.1
9.39e-05	0.000117556	1.25009	15938.9
9.42e-05	0.000117931	1.25007	15993.7
9.45e-05	0.000118306	1.25005	16048.6
9.48e-05	0.000118681	1.25003	16103.5
9.51e-05	0.000119056	1.25002	16158.5
9.54e-05	0.000119431	1.25	16213.4
9.57e-05	0.000119806	1.24998	16268.4
9.6e-05	0.000120181	1.24996	16323.4
9.63e-05	0.000120556	1.24994	16378.5
9.66e-05	0.000120931	1.24992	16433.6
9.69e-05	0.000121306	1.24991	16488.7
9.72e-05	0.000121681	1.24989	16543.8
9.75e-05	0.000122056	1.24987	16599
9.78e-05	0.000122431	1.24985	16654.2
9.81e-05	0.000122806	1.24983	16709.5
9.84e-05	0.000123181	1.24981	16764.7
9.87e-05	0.000123556	1.24979	16820
9.9e-05	0.000123931	1.24977	16875.3
9.93e-05	0.000124306	1.24976	16930.7
9.96e-05	0.000124681	1.24974	16986.1
9.99e-05	0.000125056	1.24972	17041.5
0.0001002	0.000125431	1.2497	17097
0.0001005	0.000125806	1.24968	17152.5
0.0001008	0.00012618	1.24966	17208
0.0001011	0.000126555	1.24964	17263.5
0.0001014	0.00012693	1.24962	17319.1
0.0001017	0.000127305	1.2496	17374.7
0.000102	0.00012768	1.24958	17430.4
0.0001023	0.000128055	1.24956	17486
0.0001026	0.00012843	1.24954	17541.7
0.0001029	0.000128805	1.24952	17597.5
0.0001032	0.000129179	1.2495	17653.2
0.0001035	0.000129554	1.24948	17709
0.0001038	0.000129929	1.24946	17764.9
0.0001041	0.000130304	1.24944	17820.7
0.0001044	0.000130679	1.24942	17876.6
0.0001047	0.000131054	1.2494	17932.6
0.000105	0.000131428	1.24938	17988.5
0.0001053	0.000131803	1.24936	18044.5
0.0001056	0.000132178	1.24934	18100.5
0.0001059	0.000132553	1.24932	18156.6
0.0001062	0.000132928	1.2493	18212.7
0.0001065	0.000133302	1.24928	18268.8
0.0001068	0.000133677	1.24926	18324.9
0.0001071	0.000134052	1.24924	18381.1
0.0001074	0.000134427	1.24922	18437.3
0.0001077	0.000134802	1.2492	18493.6
0.000108	0.000135176	1.24918	18549.9
0.0001083	0.000135551	1.24915	18606.2
0.0001086	0.000135926	1.24913	18662.5
0.0001089	0.000136301	1.24911	18718.9
0.0001092	0.000136675	1.24909	18775.3
0.0001095	0.00013705	1.24907	18831.8
0.0001098	0.000137425	1.24905	18888.2
0.0001101	0.000137799	1.24903	18944.7
0.0001104	0.000138174	1.24901	19001.3
0.0001107	0.000138549	1.24898	19057.9
0.000111	0.000138923	1.24896	19114.5
0.0001113	0.000139298	1.24894	19171.1
0.0001116	0.000139673	1.24892	19227.8
0.0001119	0.000140048	1.2489	19284.5
0.0001122	0.000140422	1.24888	19341.2
0.0001125	0.000140797	1.24885	19398
0.0001128	0.000141172	1.24883	19454.8
0.0001131	0.000141546	1.24881	19511.6
0.0001134	0.000141921	1.24879	19568.5
0.0001137	0.000142295	1.24877	19625.4
0.000114	0.00014267	1.24874	19682.4
0.0001143	0.000143045	1.24872	19739.3
0.0001146	0.000143419	1.2487	19796.3
0.0001149	0.000143794	1.24868	19853.4
0.0001152	0.000144168	1.24865	19910.5
0.0001155	0.000144543	1.24863	19967.6
0.0001158	0.000144918	1.24861	20024.7
0.0001161	0.000145292	1.24859	20081.9
0.0001164	0.000145667	1.24856	20139.1
0.0001167	0.000146041	1.24854	20196.3
0.000117	0.000146416	1.24852	20253.6
0.0001173	0.00014679	1.2485	20310.9
0.0001176	0.000147165	1.24847	20368.3
0.0001179	0.00014754	1.24845	20425.6
0.0001182	0.000147914	1.24843	20483.1
0.0001185	0.000148289	1.2484	20540.5
0.0001188	0.000148663	1.24838	20598
0.0001191	0.000149038	1.24836	20655.5
0.0001194	0.000149412	1.24833	20713
0.0001197	0.000149787	1.24831	20770.6
0.00012	0.000150161	1.24829	20828.2
0.0001203	0.000150536	1.24826	20885.9
0.0001206	0.00015091	1.24824	20943.6
0.0001209	0.000151285	1.24822	21001.3
0.0001212	0.000151659	1.24819	21059.1
0.0001215	0.000152033	1.24817	21116.9
0.0001218	0.000152408	1.24815	21174.7
0.0001221	0.000152782	1.24812	21232.6
0.0001224	0.000153157	1.2481	21290.4
0.0001227	0.000153531	1.24807	21348.4
0.000123	0.000153906	1.24805	21406.3
0.0001233	0.00015428	1.24803	21464.3
0.0001236	0.000154654	1.248	21522.4
0.0001239	0.000155029	1.24798	21580.5
0.0001242	0.000155403	1.24795	21638.6
0.0001245	0.000155778	1.24793	21696.7
0.0001248	0.000156152	1.2479	21754.9
0.0001251	0.000156526	1.24788	21813.1
0.0001254	0.000156901	1.24785	21871.3
0.0001257	0.000157275	1.24783	21929.6
0.000126	0.000157649	1.2478	21987.9
0.0001263	0.000158024	1.24778	22046.3
0.0001266	0.000158398	1.24775	22104.7
0.0001269	0.000158772	1.24773	22163.1
0.0001272	0.000159147	1.2477	22221.6
0.0001275	0.000159521	1.24768	22280.1
0.0001278	0.000159895	1.24765	22338.6
0.0001281	0.00016027	1.24763	22397.2
0.0001284	0.000160644	1.2476	22455.8
0.0001287	0.000161018	1.24758	22514.4
0.000129	0.000161392	1.24755	22573.1
0.0001293	0.000161767	1.24753	22631.8
0.0001296	0.000162141	1.2475	22690.6
0.0001299	0.000162515	1.24748	22749.4
0.0001302	0.000162889	1.24745	22808.2
0.0001305	0.000163264	1.24743	22867
0.0001308	0.000163638	1.2474	22925.9
0.0001311	0.000164012	1.24737	22984.9
0.0001314	0.000164386	1.24735	23043.8
0.0001317	0.000164761	1.24732	23102.8
0.000132	0.000165135	1.2473	23161.9
0.0001323	0.000165509	1.24727	23220.9
0.0001326	0.000165883	1.24724	23280.1
0.0001329	0.000166257	1.24722	23339.2
0.0001332	0.000166631	1.24719	23398.4
0.0001335	0.000167006	1.24716	23457.6
0.0001338	0.00016738	1.24714	23516.9
0.0001341	0.000167754	1.24711	23576.2
0.0001344	0.000168128	1.24708	23635.5
0.0001347	0.000168502	1.24706	23694.9
0.000135	0.000168876	1.24703	23754.3
0.0001353	0.00016925	1.247	23813.7
0.0001356	0.000169624	1.24698	23873.2
0.0001359	0.000169999	1.24695	23932.7
0.0001362	0.000170373	1.24692	23992.3
0.0001365	0.000170747	1.2469	24051.9
0.0001368	0.000171121	1.24687	24111.5
0.0001371	0.000171495	1.24684	24171.2
0.0001374	0.000171869	1.24681	24230.9
0.0001377	0.000172243	1.24679	24290.6
0.000138	0.000172617	1.24676	24350.4
0.0001383	0.000172991	1.24673	24410.2
0.0001386	0.000173365	1.2467	24470.1
0.0001389	0.000173739	1.24668	24530
0.0001392	0.000174113	1.24665	24589.9
0.0001395	0.000174487	1.24662	24649.9
0.0001398	0.000174861	1.24659	24709.9
0.0001401	0.000175235	1.24657	24770
0.0001404	0.000175609	1.24654	24830
0.0001407	0.000175983	1.24651	24890.2
0.000141	0.000176357	1.24648	24950.3
0.0001413	0.000176731	1.24645	25010.5
0.0001416	0.000177105	1.24643	25070.8
0.0001419	0.000177479	1.2464	25131
0.0001422	0.000177853	1.24637	25191.4
0.0001425	0.000178226	1.24634	25251.7
0.0001428	0.0001786	1.24631	25312.1
0.0001431	0.000178974	1.24628	25372.5
0.0001434	0.000179348	1.24625	25433
0.0001437	0.000179722	1.24623	25493.5
0.000144	0.000180096	1.2462	25554
0.0001443	0.00018047	1.24617	25614.6
0.0001446	0.000180844	1.24614	25675.3
0.0001449	0.000181217	1.24611	25735.9
0.0001452	0.000181591	1.24608	25796.6
0.0001455	0.000181965	1.24605	25857.4
0.0001458	0.000182339	1.24602	25918.1
0.0001461	0.000182713	1.24599	25978.9
0.0001464	0.000183086	1.24596	26039.8
0.0001467	0.00018346	1.24594	26100.7
0.000147	0.000183834	1.24591	26161.6
0.0001473	0.000184208	1.24588	26222.6
0.0001476	0.000184582	1.24585	26283.6
0.0001479	0.000184955	1.24582	26344.7
0.0001482	0.000185329	1.24579	26405.8
0.0001485	0.000185703	1.24576	26466.9
0.0001488	0.000186076	1.24573	26528.1
0.0001491	0.00018645	1.2457	26589.3
0.0001494	0.000186824	1.24567	26650.5
0.0001497	0.000187198	1.24564	26711.8
0.00015	0.000187571	1.24561	26773.1
0.0001503	0.000187945	1.24558	26834.5
0.0001506	0.000188319	1.24555	26895.9
0.0001509	0.000188692	1.24552	26957.4
0.0001512	0.000189066	1.24549	27018.9
0.0001515	0.00018944	1.24546	27080.4
0.0001518	0.000189813	1.24542	27142
0.0001521	0.000190187	1.24539	27203.6
0.0001524	0.00019056	1.24536	27265.2
0.0001527	0.000190934	1.24533	27326.9
0.000153	0.000191308	1.2453	27388.6
0.0001533	0.000191681	1.24527	27450.4
0.0001536	0.000192055	1.24524	27512.2
0.0001539	0.000192428	1.24521	27574.1
0.0001542	0.000192802	1.24518	27636
0.0001545	0.000193175	1.24515	27697.9
0.0001548	0.000193549	1.24512	27759.9
0.0001551	0.000193923	1.24508	27821.9
0.0001554	0.000194296	1.24505	27883.9
0.0001557	0.00019467	1.24502	27946
0.000156	0.000195043	1.24499	28008.2
0.0001563	0.000195417	1.24496	28070.3
0.0001566	0.00019579	1.24493	28132.5
0.0001569	0.000196163	1.24489	28194.8
0.0001572	0.000196537	1.24486	28257.1
0.0001575	0.00019691	1.24483	28319.4
0.0001578	0.000197284	1.2448	28381.8
0.0001581	0.000197657	1.24477	28444.2
0.0001584	0.000198031	1.24473	28506.7
0.0001587	0.000198404	1.2447	28569.2
0.000159	0.000198778	1.24467	28631.8
0.0001593	0.000199151	1.24464	28694.3
0.0001596	0.000199524	1.24461	28757
0.0001599	0.000199898	1.24457	28819.6
0.0001602	0.000200271	1.24454	28882.4
0.0001605	0.000200644	1.24451	28945.1
0.0001608	0.000201018	1.24448	29007.9
0.0001611	0.000201391	1.24444	29070.7
0.0001614	0.000201764	1.24441	29133.6
0.0001617	0.000202138	1.24438	29196.5
0.000162	0.000202511	1.24434	29259.5
0.0001623	0.000202884	1.24431	29322.5
0.0001626	0.000203258	1.24428	29385.5
0.0001629	0.000203631	1.24424	29448.6
0.0001632	0.000204004	1.24421	29511.8
0.0001635	0.000204377	1.24418	29574.9
0.0001638	0.000204751	1.24414	29638.1
0.0001641	0.000205124	1.24411	29701.4
0.0001644	0.000205497	1.24408	29764.7
0.0001647	0.00020587	1.24404	29828
0.000165	0.000206244	1.24401	29891.4
0.0001653	0.000206617	1.24398	29954.9
0.0001656	0.00020699	1.24394	30018.3
0.0001659	0.000207363	1.24391	30081.8
0.0001662	0.000207736	1.24387	30145.4
0.0001665	0.000208109	1.24384	30209
0.0001668	0.000208483	1.24381	30272.6
0.0001671	0.000208856	1.24377	30336.3
0.0001674	0.000209229	1.24374	30400
0.0001677	0.000209602	1.2437	30463.8
0.000168	0.000209975	1.24367	30527.6
0.0001683	0.000210348	1.24364	30591.5
0.0001686	0.000210721	1.2436	30655.4
0.0001689	0.000211094	1.24357	30719.3
0.0001692	0.000211467	1.24353	30783.3
0.0001695	0.00021184	1.2435	30847.3
0.0001698	0.000212214	1.24346	30911.4
0.0001701	0.000212587	1.24343	30975.5
0.0001704	0.00021296	1.24339	31039.6
0.0001707	0.000213333	1.24336	31103.8
0.000171	0.000213706	1.24332	31168.1
0.0001713	0.000214079	1.24329	31232.4
0.0001716	0.000214452	1.24325	31296.7
0.0001719	0.000214825	1.24322	31361.1
0.0001722	0.000215198	1.24318	31425.5
0.0001725	0.00021557	1.24315	31489.9
0.0001728	0.000215943	1.24311	31554.5
0.0001731	0.000216316	1.24307	31619
0.0001734	0.000216689	1.24304	31683.6
0.0001737	0.000217062	1.243	31748.2
0.000174	0.000217435	1.24297	31812.9
0.0001743	0.000217808	1.24293	31877.6
0.0001746	0.000218181	1.24289	31942.4
0.0001749	0.000218554	1.24286	32007.2
0.0001752	0.000218927	1.24282	32072.1
0.0001755	0.000219299	1.24279	32137
0.0001758	0.000219672	1.24275	32201.9
0.0001761	0.000220045	1.24271	32266.9
0.0001764	0.000220418	1.24268	32331.9
0.0001767	0.000220791	1.24264	32397
0.000177	0.000221163	1.2426	32462.1
0.0001773	0.000221536	1.24257	32527.3
0.0001776	0.000221909	1.24253	32592.5
0.0001779	0.000222282	1.24249	32657.8
0.0001782	0.000222654	1.24246	32723.1
0.0001785	0.000223027	1.24242	32788.4
0.0001788	0.0002234	1.24238	32853.8
0.0001791	0.000223773	1.24235	32919.3
0.0001794	0.000224145	1.24231	32984.7
0.0001797	0.000224518	1.24227	33050.3
0.00018	0.000224891	1.24223	33115.8
0.0001803	0.000225263	1.2422	33181.5
