t(s)	x(m)	v(m/s)	F(N)
4.8e-05	4.25149e-05	0.8854	7680.61
4.83e-05	4.27805e-05	0.885394	7728.94
4.86e-05	4.30461e-05	0.885388	7777.29
4.89e-05	4.33117e-05	0.885382	7825.63
4.92e-05	4.35773e-05	0.885376	7873.99
4.95e-05	4.38429e-05	0.885369	7922.35
4.98e-05	4.41086e-05	0.885363	7970.71
5.01e-05	4.43742e-05	0.885357	8019.08
5.04e-05	4.46398e-05	0.88535	8067.46
5.07e-05	4.49054e-05	0.885344	8115.84
5.1e-05	4.5171e-05	0.885337	8164.23
5.13e-05	4.54366e-05	0.885331	8212.62
5.16e-05	4.57022e-05	0.885324	8261.02
5.19e-05	4.59678e-05	0.885318	8309.43
5.22e-05	4.62334e-05	0.885311	8357.84
5.25e-05	4.6499e-05	0.885304	8406.26
5.28e-05	4.67646e-05	0.885297	8454.69
5.31e-05	4.70301e-05	0.885291	8503.12
5.34e-05	4.72957e-05	0.885284	8551.56
5.37e-05	4.75613e-05	0.885277	8600
5.4e-05	4.78269e-05	0.88527	8648.45
5.43e-05	4.80925e-05	0.885263	8696.91
5.46e-05	4.8358e-05	0.885256	8745.37
5.49e-05	4.86236e-05	0.885249	8793.84
5.52e-05	4.88892e-05	0.885242	8842.32
5.55e-05	4.91548e-05	0.885235	8890.8
5.58e-05	4.94203e-05	0.885228	8939.29
5.61e-05	4.96859e-05	0.885221	8987.78
5.64e-05	4.99515e-05	0.885214	9036.29
5.67e-05	5.0217e-05	0.885207	9084.79
5.7e-05	5.04826e-05	0.885199	9133.31
5.73e-05	5.07482e-05	0.885192	9181.83
5.76e-05	5.10137e-05	0.885185	9230.36
5.79e-05	5.12793e-05	0.885177	9278.89
5.82e-05	5.15448e-05	0.88517	9327.44
5.85e-05	5.18104e-05	0.885162	9375.98
5.88e-05	5.20759e-05	0.885155	9424.54
5.91e-05	5.23415e-05	0.885147	9473.1
5.94e-05	5.2607e-05	0.88514	9521.67
5.97e-05	5.28725e-05	0.885132	9570.25
6e-05	5.31381e-05	0.885125	9618.83
6.03e-05	5.34036e-05	0.885117	9667.42
6.06e-05	5.36692e-05	0.885109	9716.02
6.09e-05	5.39347e-05	0.885101	9764.62
6.12e-05	5.42002e-05	0.885094	9813.23
6.15e-05	5.44657e-05	0.885086	9861.85
6.18e-05	5.47313e-05	0.885078	9910.47
6.21e-05	5.49968e-05	0.88507	9959.1
6.24e-05	5.52623e-05	0.885062	10007.7
6.27e-05	5.55278e-05	0.885054	10056.4
6.3e-05	5.57933e-05	0.885046	10105
6.33e-05	5.60589e-05	0.885038	10153.7
6.36e-05	5.63244e-05	0.88503	10202.4
6.39e-05	5.65899e-05	0.885022	10251
6.42e-05	5.68554e-05	0.885013	10299.7
6.45e-05	5.71209e-05	0.885005	10348.4
6.48e-05	5.73864e-05	0.884997	10397.1
6.51e-05	5.76519e-05	0.884989	10445.8
6.54e-05	5.79174e-05	0.88498	10494.5
6.57e-05	5.81829e-05	0.884972	10543.3
6.6e-05	5.84484e-05	0.884963	10592
6.63e-05	5.87138e-05	0.884955	10640.7
6.66e-05	5.89793e-05	0.884946	10689.5
6.69e-05	5.92448e-05	0.884938	10738.2
6.72e-05	5.95103e-05	0.884929	10787
6.75e-05	5.97758e-05	0.884921	10835.7
6.78e-05	6.00412e-05	0.884912	10884.5
6.81e-05	6.03067e-05	0.884903	10933.3
6.84e-05	6.05722e-05	0.884895	10982.1
6.87e-05	6.08377e-05	0.884886	11030.9
6.9e-05	6.11031e-05	0.884877	11079.7
6.93e-05	6.13686e-05	0.884868	11128.5
6.96e-05	6.1634e-05	0.884859	11177.3
6.99e-05	6.18995e-05	0.88485	11226.1
7.02e-05	6.21649e-05	0.884841	11275
7.05e-05	6.24304e-05	0.884832	11323.8
7.08e-05	6.26958e-05	0.884823	11372.7
7.11e-05	6.29613e-05	0.884814	11421.5
7.14e-05	6.32267e-05	0.884805	11470.4
7.17e-05	6.34922e-05	0.884796	11519.3
7.2e-05	6.37576e-05	0.884787	11568.1
7.23e-05	6.4023e-05	0.884777	11617
7.26e-05	6.42885e-05	0.884768	11665.9
7.29e-05	6.45539e-05	0.884759	11714.8
7.32e-05	6.48193e-05	0.88475	11763.7
7.35e-05	6.50848e-05	0.88474	11812.7
7.38e-05	6.53502e-05	0.884731	11861.6
7.41e-05	6.56156e-05	0.884721	11910.5
7.44e-05	6.5881e-05	0.884712	11959.5
7.47e-05	6.61464e-05	0.884702	12008.4
7.5e-05	6.64118e-05	0.884693	12057.4
7.53e-05	6.66772e-05	0.884683	12106.4
7.56e-05	6.69426e-05	0.884673	12155.4
7.59e-05	6.7208e-05	0.884664	12204.4
7.62e-05	6.74734e-05	0.884654	12253.4
7.65e-05	6.77388e-05	0.884644	12302.4
7.68e-05	6.80042e-05	0.884634	12351.4
7.71e-05	6.82696e-05	0.884624	12400.4
7.74e-05	6.8535e-05	0.884614	12449.4
7.77e-05	6.88004e-05	0.884604	12498.5
7.8e-05	6.90658e-05	0.884594	12547.5
7.83e-05	6.93311e-05	0.884584	12596.6
7.86e-05	6.95965e-05	0.884574	12645.7
7.89e-05	6.98619e-05	0.884564	12694.7
7.92e-05	7.01273e-05	0.884554	12743.8
7.95e-05	7.03926e-05	0.884544	12792.9
7.98e-05	7.0658e-05	0.884534	12842
8.01e-05	7.09233e-05	0.884523	12891.1
8.04e-05	7.11887e-05	0.884513	12940.3
8.07e-05	7.1454e-05	0.884503	12989.4
8.1e-05	7.17194e-05	0.884492	13038.5
8.13e-05	7.19847e-05	0.884482	13087.7
8.16e-05	7.22501e-05	0.884472	13136.8
8.19e-05	7.25154e-05	0.884461	13186
8.22e-05	7.27808e-05	0.884451	13235.2
8.25e-05	7.30461e-05	0.88444	13284.3
8.28e-05	7.33114e-05	0.884429	13333.5
8.31e-05	7.35768e-05	0.884419	13382.7
8.34e-05	7.38421e-05	0.884408	13432
8.37e-05	7.41074e-05	0.884397	13481.2
8.4e-05	7.43727e-05	0.884387	13530.4
8.43e-05	7.4638e-05	0.884376	13579.6
8.46e-05	7.49033e-05	0.884365	13628.9
8.49e-05	7.51686e-05	0.884354	13678.1
8.52e-05	7.5434e-05	0.884343	13727.4
8.55e-05	7.56993e-05	0.884332	13776.7
8.58e-05	7.59646e-05	0.884321	13826
8.61e-05	7.62298e-05	0.88431	13875.3
8.64e-05	7.64951e-05	0.884299	13924.6
8.67e-05	7.67604e-05	0.884288	13973.9
8.7e-05	7.70257e-05	0.884277	14023.2
8.73e-05	7.7291e-05	0.884266	14072.5
8.76e-05	7.75563e-05	0.884254	14121.9
8.79e-05	7.78215e-05	0.884243	14171.2
8.82e-05	7.80868e-05	0.884232	14220.6
8.85e-05	7.83521e-05	0.88422	14270
8.88e-05	7.86173e-05	0.884209	14319.4
8.91e-05	7.88826e-05	0.884197	14368.7
8.94e-05	7.91479e-05	0.884186	14418.1
8.97e-05	7.94131e-05	0.884174	14467.6
9e-05	7.96784e-05	0.884163	14517
9.03e-05	7.99436e-05	0.884151	14566.4
9.06e-05	8.02089e-05	0.88414	14615.8
9.09e-05	8.04741e-05	0.884128	14665.3
9.12e-05	8.07393e-05	0.884116	14714.8
9.15e-05	8.10046e-05	0.884105	14764.2
9.18e-05	8.12698e-05	0.884093	14813.7
9.21e-05	8.1535e-05	0.884081	14863.2
9.24e-05	8.18003e-05	0.884069	14912.7
9.27e-05	8.20655e-05	0.884057	14962.2
9.3e-05	8.23307e-05	0.884045	15011.7
9.33e-05	8.25959e-05	0.884033	15061.3
9.36e-05	8.28611e-05	0.884021	15110.8
9.39e-05	8.31263e-05	0.884009	15160.3
9.42e-05	8.33915e-05	0.883997	15209.9
9.45e-05	8.36567e-05	0.883985	15259.5
9.48e-05	8.39219e-05	0.883973	15309.1
9.51e-05	8.41871e-05	0.88396	15358.7
9.54e-05	8.44523e-05	0.883948	15408.3
9.57e-05	8.47175e-05	0.883936	15457.9
9.6e-05	8.49826e-05	0.883924	15507.5
9.63e-05	8.52478e-05	0.883911	15557.1
9.66e-05	8.5513e-05	0.883899	15606.8
9.69e-05	8.57782e-05	0.883886	15656.4
9.72e-05	8.60433e-05	0.883874	15706.1
9.75e-05	8.63085e-05	0.883861	15755.8
9.78e-05	8.65736e-05	0.883849	15805.4
9.81e-05	8.68388e-05	0.883836	15855.1
9.84e-05	8.71039e-05	0.883823	15904.8
9.87e-05	8.73691e-05	0.883811	15954.6
9.9e-05	8.76342e-05	0.883798	16004.3
9.93e-05	8.78994e-05	0.883785	16054
9.96e-05	8.81645e-05	0.883772	16103.8
9.99e-05	8.84296e-05	0.883759	16153.5
0.0001002	8.86947e-05	0.883747	16203.3
0.0001005	8.89599e-05	0.883734	16253.1
0.0001008	8.9225e-05	0.883721	16302.9
0.0001011	8.94901e-05	0.883708	16352.7
0.0001014	8.97552e-05	0.883695	16402.5
0.0001017	9.00203e-05	0.883681	16452.3
0.000102	9.02854e-05	0.883668	16502.2
0.0001023	9.05505e-05	0.883655	16552
0.0001026	9.08156e-05	0.883642	16601.9
0.0001029	9.10807e-05	0.883629	16651.7
0.0001032	9.13458e-05	0.883615	16701.6
0.0001035	9.16109e-05	0.883602	16751.5
0.0001038	9.1876e-05	0.883589	16801.4
0.0001041	9.2141e-05	0.883575	16851.3
0.0001044	9.24061e-05	0.883562	16901.2
0.0001047	9.26712e-05	0.883548	16951.2
0.000105	9.29362e-05	0.883535	17001.1
0.0001053	9.32013e-05	0.883521	17051.1
0.0001056	9.34663e-05	0.883508	17101.1
0.0001059	9.37314e-05	0.883494	17151
0.0001062	9.39964e-05	0.88348	17201
0.0001065	9.42615e-05	0.883467	17251
0.0001068	9.45265e-05	0.883453	17301
0.0001071	9.47916e-05	0.883439	17351.1
0.0001074	9.50566e-05	0.883425	17401.1
0.0001077	9.53216e-05	0.883411	17451.2
0.000108	9.55866e-05	0.883397	17501.2
0.0001083	9.58516e-05	0.883383	17551.3
0.0001086	9.61167e-05	0.883369	17601.4
0.0001089	9.63817e-05	0.883355	17651.5
0.0001092	9.66467e-05	0.883341	17701.6
0.0001095	9.69117e-05	0.883327	17751.7
0.0001098	9.71767e-05	0.883313	17801.8
0.0001101	9.74417e-05	0.883299	17852
0.0001104	9.77066e-05	0.883284	17902.1
0.0001107	9.79716e-05	0.88327	17952.3
0.000111	9.82366e-05	0.883256	18002.5
0.0001113	9.85016e-05	0.883241	18052.6
0.0001116	9.87666e-05	0.883227	18102.8
0.0001119	9.90315e-05	0.883212	18153.1
0.0001122	9.92965e-05	0.883198	18203.3
0.0001125	9.95614e-05	0.883183	18253.5
0.0001128	9.98264e-05	0.883169	18303.8
0.0001131	0.000100091	0.883154	18354
0.0001134	0.000100356	0.88314	18404.3
0.0001137	0.000100621	0.883125	18454.6
0.000114	0.000100886	0.88311	18504.9
0.0001143	0.000101151	0.883095	18555.2
0.0001146	0.000101416	0.883081	18605.5
0.0001149	0.000101681	0.883066	18655.8
0.0001152	0.000101946	0.883051	18706.2
0.0001155	0.000102211	0.883036	18756.5
0.0001158	0.000102476	0.883021	18806.9
0.0001161	0.000102741	0.883006	18857.3
0.0001164	0.000103005	0.882991	18907.7
0.0001167	0.00010327	0.882976	18958.1
0.000117	0.000103535	0.882961	19008.5
0.0001173	0.0001038	0.882945	19059
0.0001176	0.000104065	0.88293	19109.4
0.0001179	0.00010433	0.882915	19159.9
0.0001182	0.000104595	0.8829	19210.3
0.0001185	0.00010486	0.882884	19260.8
0.0001188	0.000105125	0.882869	19311.3
0.0001191	0.000105389	0.882854	19361.8
0.0001194	0.000105654	0.882838	19412.3
0.0001197	0.000105919	0.882823	19462.8
0.00012	0.000106184	0.882807	19513.4
0.0001203	0.000106449	0.882791	19563.9
0.0001206	0.000106714	0.882776	19614.5
0.0001209	0.000106978	0.88276	19665.1
0.0001212	0.000107243	0.882745	19715.7
0.0001215	0.000107508	0.882729	19766.3
0.0001218	0.000107773	0.882713	19816.9
0.0001221	0.000108038	0.882697	19867.6
0.0001224	0.000108303	0.882681	19918.2
0.0001227	0.000108567	0.882665	19968.9
0.000123	0.000108832	0.882649	20019.5
0.0001233	0.000109097	0.882633	20070.2
0.0001236	0.000109362	0.882617	20120.9
0.0001239	0.000109626	0.882601	20171.6
0.0001242	0.000109891	0.882585	20222.3
0.0001245	0.000110156	0.882569	20273.1
0.0001248	0.000110421	0.882553	20323.8
0.0001251	0.000110686	0.882537	20374.6
0.0001254	0.00011095	0.88252	20425.4
0.0001257	0.000111215	0.882504	20476.2
0.000126	0.00011148	0.882488	20527
0.0001263	0.000111745	0.882471	20577.8
0.0001266	0.000112009	0.882455	20628.6
0.0001269	0.000112274	0.882439	20679.4
0.0001272	0.000112539	0.882422	20730.3
0.0001275	0.000112803	0.882405	20781.2
0.0001278	0.000113068	0.882389	20832
0.0001281	0.000113333	0.882372	20882.9
0.0001284	0.000113598	0.882356	20933.8
0.0001287	0.000113862	0.882339	20984.8
0.000129	0.000114127	0.882322	21035.7
0.0001293	0.000114392	0.882305	21086.7
0.0001296	0.000114656	0.882289	21137.6
0.0001299	0.000114921	0.882272	21188.6
0.0001302	0.000115186	0.882255	21239.6
0.0001305	0.00011545	0.882238	21290.6
0.0001308	0.000115715	0.882221	21341.6
0.0001311	0.00011598	0.882204	21392.6
0.0001314	0.000116244	0.882187	21443.7
0.0001317	0.000116509	0.88217	21494.7
0.000132	0.000116774	0.882152	21545.8
0.0001323	0.000117038	0.882135	21596.9
0.0001326	0.000117303	0.882118	21648
0.0001329	0.000117568	0.882101	21699.1
0.0001332	0.000117832	0.882083	21750.2
0.0001335	0.000118097	0.882066	21801.4
0.0001338	0.000118362	0.882049	21852.5
0.0001341	0.000118626	0.882031	21903.7
0.0001344	0.000118891	0.882014	21954.9
0.0001347	0.000119155	0.881996	22006.1
0.000135	0.00011942	0.881979	22057.3
0.0001353	0.000119685	0.881961	22108.5
0.0001356	0.000119949	0.881943	22159.7
0.0001359	0.000120214	0.881926	22211
0.0001362	0.000120478	0.881908	22262.2
0.0001365	0.000120743	0.88189	22313.5
0.0001368	0.000121007	0.881872	22364.8
0.0001371	0.000121272	0.881854	22416.1
0.0001374	0.000121537	0.881837	22467.4
0.0001377	0.000121801	0.881819	22518.8
0.000138	0.000122066	0.881801	22570.1
0.0001383	0.00012233	0.881783	22621.5
0.0001386	0.000122595	0.881765	22672.9
0.0001389	0.000122859	0.881746	22724.3
0.0001392	0.000123124	0.881728	22775.7
0.0001395	0.000123388	0.88171	22827.1
0.0001398	0.000123653	0.881692	22878.5
0.0001401	0.000123917	0.881674	22930
0.0001404	0.000124182	0.881655	22981.5
0.0001407	0.000124446	0.881637	23032.9
0.000141	0.000124711	0.881619	23084.4
0.0001413	0.000124975	0.8816	23135.9
0.0001416	0.00012524	0.881582	23187.5
0.0001419	0.000125504	0.881563	23239
0.0001422	0.000125769	0.881545	23290.6
0.0001425	0.000126033	0.881526	23342.1
0.0001428	0.000126298	0.881507	23393.7
0.0001431	0.000126562	0.881489	23445.3
0.0001434	0.000126826	0.88147	23496.9
0.0001437	0.000127091	0.881451	23548.5
0.000144	0.000127355	0.881433	23600.2
0.0001443	0.00012762	0.881414	23651.8
0.0001446	0.000127884	0.881395	23703.5
0.0001449	0.000128149	0.881376	23755.2
0.0001452	0.000128413	0.881357	23806.9
0.0001455	0.000128677	0.881338	23858.6
0.0001458	0.000128942	0.881319	23910.4
0.0001461	0.000129206	0.8813	23962.1
0.0001464	0.000129471	0.881281	24013.9
0.0001467	0.000129735	0.881262	24065.6
0.000147	0.000129999	0.881242	24117.4
0.0001473	0.000130264	0.881223	24169.2
0.0001476	0.000130528	0.881204	24221.1
0.0001479	0.000130792	0.881184	24272.9
0.0001482	0.000131057	0.881165	24324.7
0.0001485	0.000131321	0.881146	24376.6
0.0001488	0.000131585	0.881126	24428.5
0.0001491	0.00013185	0.881107	24480.4
0.0001494	0.000132114	0.881087	24532.3
0.0001497	0.000132378	0.881068	24584.2
0.00015	0.000132643	0.881048	24636.2
0.0001503	0.000132907	0.881028	24688.1
0.0001506	0.000133171	0.881009	24740.1
0.0001509	0.000133436	0.880989	24792.1
0.0001512	0.0001337	0.880969	24844.1
0.0001515	0.000133964	0.880949	24896.1
0.0001518	0.000134229	0.880929	24948.2
0.0001521	0.000134493	0.880909	25000.2
0.0001524	0.000134757	0.88089	25052.3
0.0001527	0.000135021	0.88087	25104.4
0.000153	0.000135286	0.880849	25156.5
0.0001533	0.00013555	0.880829	25208.6
0.0001536	0.000135814	0.880809	25260.7
0.0001539	0.000136078	0.880789	25312.8
0.0001542	0.000136343	0.880769	25365
0.0001545	0.000136607	0.880749	25417.2
0.0001548	0.000136871	0.880728	25469.4
0.0001551	0.000137135	0.880708	25521.6
0.0001554	0.000137399	0.880688	25573.8
0.0001557	0.000137664	0.880667	25626
0.000156	0.000137928	0.880647	25678.3
0.0001563	0.000138192	0.880626	25730.6
0.0001566	0.000138456	0.880606	25782.9
0.0001569	0.00013872	0.880585	25835.2
0.0001572	0.000138985	0.880565	25887.5
0.0001575	0.000139249	0.880544	25939.8
0.0001578	0.000139513	0.880523	25992.2
0.0001581	0.000139777	0.880502	26044.5
0.0001584	0.000140041	0.880482	26096.9
0.0001587	0.000140305	0.880461	26149.3
0.000159	0.000140569	0.88044	26201.7
0.0001593	0.000140834	0.880419	26254.2
0.0001596	0.000141098	0.880398	26306.6
0.0001599	0.000141362	0.880377	26359.1
0.0001602	0.000141626	0.880356	26411.6
0.0001605	0.00014189	0.880335	26464.1
0.0001608	0.000142154	0.880314	26516.6
0.0001611	0.000142418	0.880293	26569.1
0.0001614	0.000142682	0.880272	26621.7
0.0001617	0.000142946	0.88025	26674.2
0.000162	0.00014321	0.880229	26726.8
0.0001623	0.000143475	0.880208	26779.4
0.0001626	0.000143739	0.880186	26832
0.0001629	0.000144003	0.880165	26884.6
0.0001632	0.000144267	0.880143	26937.3
0.0001635	0.000144531	0.880122	26989.9
0.0001638	0.000144795	0.8801	27042.6
0.0001641	0.000145059	0.880079	27095.3
0.0001644	0.000145323	0.880057	27148
0.0001647	0.000145587	0.880036	27200.7
0.000165	0.000145851	0.880014	27253.5
0.0001653	0.000146115	0.879992	27306.3
0.0001656	0.000146379	0.87997	27359
0.0001659	0.000146643	0.879948	27411.8
0.0001662	0.000146907	0.879927	27464.6
0.0001665	0.000147171	0.879905	27517.5
0.0001668	0.000147435	0.879883	27570.3
0.0001671	0.000147699	0.879861	27623.2
0.0001674	0.000147963	0.879839	27676
0.0001677	0.000148227	0.879817	27728.9
0.000168	0.000148491	0.879794	27781.9
0.0001683	0.000148755	0.879772	27834.8
0.0001686	0.000149018	0.87975	27887.7
0.0001689	0.000149282	0.879728	27940.7
0.0001692	0.000149546	0.879705	27993.7
0.0001695	0.00014981	0.879683	28046.7
0.0001698	0.000150074	0.879661	28099.7
0.0001701	0.000150338	0.879638	28152.7
0.0001704	0.000150602	0.879616	28205.8
0.0001707	0.000150866	0.879593	28258.8
0.000171	0.00015113	0.879571	28311.9
0.0001713	0.000151393	0.879548	28365
0.0001716	0.000151657	0.879526	28418.1
0.0001719	0.000151921	0.879503	28471.3
0.0001722	0.000152185	0.87948	28524.4
0.0001725	0.000152449	0.879457	28577.6
0.0001728	0.000152713	0.879435	28630.8
0.0001731	0.000152977	0.879412	28684
0.0001734	0.00015324	0.879389	28737.2
0.0001737	0.000153504	0.879366	28790.4
0.000174	0.000153768	0.879343	28843.7
0.0001743	0.000154032	0.87932	28897
0.0001746	0.000154296	0.879297	28950.3
0.0001749	0.000154559	0.879274	29003.6
0.0001752	0.000154823	0.879251	29056.9
0.0001755	0.000155087	0.879227	29110.2
0.0001758	0.000155351	0.879204	29163.6
0.0001761	0.000155614	0.879181	29217
0.0001764	0.000155878	0.879158	29270.4
0.0001767	0.000156142	0.879134	29323.8
0.000177	0.000156406	0.879111	29377.2
0.0001773	0.000156669	0.879087	29430.7
